municipio,energia_norm,pib_pc_inv,agro_pc_norm,vulnerability_index,def_mean,ppt_std,ws_std,dtr_mean,hazard_index,empregos_pc,empresas_pc,exposure_index_pc,climate_risk_index,risk_norm,rank_risk
NAVEGANTES,0.0768023721281191,0.6258886359123167,0.0025989400013522,0.2350966493472627,0.1120584921610079,0.3571136443471934,0.6249925045897823,0.3960599220192897,0.4987743226845503,0.2685934281268264,0.2576461068837133,0.2631197675052699,0.03085346920573687,0.15020094810818826,223.0
NOVA ERECHIM,0.0256351774393987,0.8244004679866579,0.1767415932935977,0.3422590795732181,0.5601312888105611,0.7173282890180127,0.178920457404006,0.7771393392160887,0.6677595914141279,0.3223942884532283,0.3638066722201359,0.3431004803366821,0.07841451107253743,0.38242090628503717,39.0
NOVA ITABERABA,0.0892931561658767,0.870726557600531,0.1999324905132219,0.3866507347598766,0.6474253161729115,0.7053361580658266,0.1049091828408773,0.7211163554278679,0.6329065542773693,0.1586623619167168,0.3798825129980994,0.2692724374574081,0.06589467716326229,0.321291982428926,82.0
NOVA TRENTO,0.10350653709225,0.7296955029963863,0.0293658968515296,0.287522645646722,0.095047348367319,0.2347542343708632,0.4231673496691113,0.332587728298789,0.347278257422816,0.7150975261192002,1.0,0.8575487630596001,0.08562655558166526,0.41763419448359324,28.0
NOVA VENEZA,0.079415078280911,0.5977260280974445,0.1253635253056803,0.2675015438946786,0.2194242074474906,0.0436676986036249,0.5888848097894622,0.5601477529242764,0.4709579634903379,0.7748481191306619,0.6443994355222221,0.709623777326442,0.08939981018542567,0.4360573616784962,22.0
NOVO HORIZONTE,0.2324409256741141,0.7790485807104817,0.3139525934308315,0.441814033271809,0.0994051977709654,0.5219909597622543,0.4032156278849244,0.9650625897804228,0.7312405917900322,0.2080815021945423,0.1943176984899105,0.2011996003422264,0.06500202873796652,0.31693356697265085,86.0
ORLEANS,0.2776078098664853,0.7856353333500801,0.1297502588864025,0.397664467367656,0.0702341010291564,0.111637256233013,0.6330799110614026,0.4962446131746353,0.4804394407179772,0.3068142148593185,0.3811957686500904,0.3440049917547044,0.06572342453083924,0.32045583003238404,83.0
OTACILIO COSTA,0.6084482171215635,0.7180516266408067,0.1732815286368821,0.4999271241330841,0.0674384995249304,0.0824803015870596,0.3366670500583955,0.5400369382310692,0.3983463177907165,0.361986696071312,0.2591482412018629,0.3105674686365874,0.061847688056659376,0.30153228827189993,94.0
OURO,0.0325715764560655,0.8639663767710564,0.2375368528115026,0.3780249353462082,0.3477203902051555,0.4364684200402844,0.3226436219101817,0.6848963677406114,0.5664142838573348,0.0900859010122651,0.312620077367812,0.2013529891900385,0.043113444924517866,0.21006109702245818,174.0
OURO VERDE,0.1134912277114869,0.6929132712122262,0.7617585129728162,0.5227210039655098,0.066214281872753,0.7041293340467409,0.3616111920964991,0.921690950133388,0.7175511948353667,0.0004839848870528,0.0,0.0002419924435264,9.076630331738735e-05,0.0,295.0
PAIAL,0.1087568993900791,0.8906086619458284,0.2451133828229808,0.4148263147196294,0.5742463356211138,0.8842897617807873,0.0155448354420615,0.6253847732403034,0.704578094150927,0.1363565117693851,0.1895441659663222,0.1629503388678537,0.04762672324604515,0.23209747936245778,150.0
PAINEL,0.0803465265958426,0.8322143727063674,0.3572714335656603,0.4232774442892901,0.0698551994148926,0.097606570831927,0.5873162395924948,0.4695475606726646,0.4466988161102447,0.0082795076624643,0.0794924819301167,0.0438859947962905,0.008297855640313543,0.04007166091795114,289.0
PALHOCA,0.0415009163674626,0.8513185872746192,0.0014411265701186,0.2980868767374001,0.0747838054379947,0.1982170685899251,0.8041572181058317,0.0400457330479901,0.5417290872006336,0.1413413253262437,0.2497035921089022,0.1955224587175729,0.031573422521980775,0.1537161681796003,217.0
PALMA SOLA,0.1444543370250401,0.8451464042761394,0.2993577706101042,0.4296528373037612,0.1307262886979417,0.6544394155547695,0.4205950057628083,0.961420069772214,0.7516076323595736,0.0677981666592823,0.1751614036819247,0.1214797851706035,0.03922950975959981,0.19109752460777474,187.0
PALMEIRA,0.1515509353621293,0.6842919584702103,0.2276229002825794,0.3544885980383063,0.0743452797118417,0.081317167520458,0.3705310681903336,0.5573568643546069,0.4141222296494584,0.3142708395433748,0.6695690704261761,0.4919199549847755,0.07221464069663178,0.35214962578140957,58.0
PALMITOS,0.0299727720341113,0.6968935080138476,0.2201542261015013,0.3156735020498201,0.8959136108674253,0.8637840848027818,0.0535125331671,0.7820968386490544,0.7723701888695078,0.1340738701368008,0.2545900326144115,0.1943319513756062,0.047381394988420145,0.23089964778667293,154.0
PAPANDUVA,0.1912906379623806,0.7746153081141681,0.1889216667890015,0.3849425376218501,0.1353128340214433,0.0824662093779432,0.2431996684608064,0.7745416506083797,0.5417108706127614,0.1324804490491784,0.2025703325528565,0.1675253908010175,0.03493366051120683,0.17012275421502993,201.0
PARAISO,0.1645838359339429,0.8548985664051794,0.285463619639763,0.4349820073262951,0.4344413441753741,0.879251469085764,0.16186259022288,0.9439770162117792,0.7744300605678642,0.249588232379413,0.156863460617997,0.203225846498705,0.0684592972439923,0.33381391097612945,73.0
PASSO DE TORRES,0.0008884014218928,0.9640981096315866,0.0160540494756419,0.3270135201763738,0.4329131484630224,0.0790129648645553,0.6894476757652404,0.1418017648265953,0.5126207821225468,0.0519252914417619,0.2276315191711966,0.1397784053064792,0.023431602918282935,0.11396319108651565,257.0
PASSOS MAIA,0.2086856277427499,0.8118209829528436,0.7960991072561817,0.6055352393172585,0.0792969660363204,0.4169989817366171,0.4627456144014606,0.8224502359942538,0.6339115927682084,0.1237569800019687,0.2452575322529751,0.1845072561274719,0.07082418188874057,0.3453606179392471,64.0
PAULO LOPES,0.1597386179159897,0.8520509747616429,0.0386080119416152,0.3501325348730826,0.0970233244071874,0.227830328360877,0.7981326716452197,0.0685409398727681,0.5480072438583664,0.20682665144632,0.3900904599576199,0.2984585557019699,0.05726678474661072,0.27916572241636417,111.0
PEDRAS GRANDES,0.1293286478588527,0.7244535692823133,0.1587493621365567,0.3375105264259075,0.2359159070774624,0.1857361756560094,0.6818530297576293,0.5003664507050509,0.5414104602783336,0.5707081905723218,0.3669085399297978,0.4688083652510598,0.08566616336812592,0.4178275821419446,27.0
PENHA,0.1199684049064431,0.8830309622578192,0.0040418596308642,0.3356804089317088,0.1046126907690334,0.3658200296054681,0.7829231489295321,0.3846706341062999,0.5962148873910578,0.1435019761264779,0.3296494393612189,0.2365757077438484,0.04734770790079413,0.23073516833516047,155.0
PERITIBA,0.0529864046596506,0.8045579200940226,0.249319806909138,0.3689547105542705,0.4784558723145469,0.5736344472440461,0.2064384565964326,0.6567822696490863,0.5678050155500571,0.1662626920157744,0.4931177135126751,0.3296902027642248,0.06906822983802212,0.3367870649687217,69.0
PESCARIA BRAVA,0.0283962950794795,1.0,0.0239690060867727,0.3507884337220841,0.312638332112908,0.2951683816911712,0.921777707061554,0.133798481428278,0.6688117163175159,0.068771416500617,0.246664893923059,0.157718155211838,0.037002479474277886,0.18022390074637165,196.0
PETROLANDIA,0.054640460300077,0.884346873697069,0.263466798483484,0.40081804416021,0.0724084577546655,0.1127237912133534,0.4161309741740405,0.4924413434571449,0.382933742553473,0.1243803521355374,0.3160319632396709,0.2202061576876041,0.03379872829553864,0.16458137199732883,206.0
PINHALZINHO,0.1473644409696892,0.6432811002585882,0.07431322186443,0.2883195876975691,0.4229549600982958,0.7070389995210153,0.2317076119013885,0.8105376564744512,0.6767987317366195,0.4004927421758339,0.4782386284748207,0.4393656853253273,0.08573532919708876,0.41816528891367594,26.0
PINHEIRO PRETO,0.434458550556541,0.6201102421558692,0.2276323424308624,0.4274003783810908,0.1339390987055217,0.2736522433311101,0.3423010805847954,0.7109583418838499,0.5380855165050846,0.6004269756972124,0.7129943383118263,0.6567106570045194,0.15102897284474878,0.7369658576551629,3.0
PIRATUBA,0.0456364561938555,0.2633111386601079,0.1162591787749714,0.1417355912096449,0.5769186017648592,0.5165897869823913,0.2497015753004377,0.6310794171967987,0.5623258812539602,0.0662930188869365,0.3438270687128053,0.2050600437998709,0.016343611788956325,0.07935560178643654,274.0
PLANALTO ALEGRE,0.021192952296269,0.8383055217702837,0.2300580391353692,0.3631855044006407,0.7375058090868598,0.7262045089864281,0.0650490188821739,0.6778165401190231,0.6445748891777405,0.1221427150417117,0.260503510726372,0.1913231128840419,0.0447887897527028,0.21824107985425725,162.0
POMERODE,0.1497264679898873,0.6210287322893324,0.0119591073459041,0.2609047692083746,0.1021459835594222,0.2822623231016766,0.1201515386850352,0.3985224707572334,0.3121465248915376,0.6026724972691088,0.3966377924410088,0.4996551448550588,0.040692173336704836,0.19823907705007363,182.0
PONTE ALTA,0.1763554934637632,0.8509792603330067,0.2543824682725823,0.4272390740231174,0.0747955937639666,0.1316410889019598,0.2928510316151608,0.5828958778787658,0.4267208879593646,0.1649570273798127,0.2492828383168544,0.2071199328483336,0.03776041544478375,0.18392457365981474,193.0
PONTE ALTA DO NORTE,0.1172983556412742,0.8360852884672352,0.8248768733605953,0.592753505823035,0.0676394904827506,0.1760046013959861,0.3328143171798053,0.6290785963472194,0.4652314238493299,0.3512122318486082,0.705640224336292,0.5284262280924501,0.14572281024302214,0.7110581649493678,4.0
PONTE SERRADA,0.0781766931132162,0.898620571501586,0.2229061816384748,0.3999011487510923,0.0764413282719663,0.4674298130386956,0.427499460515461,0.7956084547506667,0.6186766094474321,0.110788408591203,0.3092691893318749,0.210028798961539,0.051963117369221795,0.25327021280977396,129.0
PORTO BELO,0.059427851257888,0.7068077730754884,0.0042404044368574,0.2568253429234112,0.1157128732122836,0.3296350716329081,0.6591302279541682,0.3379437718038166,0.5098678570524812,0.2275455208564073,0.5697972573218639,0.3986713890891356,0.05220481729726855,0.2544503288244642,128.0
PORTO UNIAO,0.1956835316368674,0.8827501877134261,0.0538465912927794,0.3774267702143576,0.0968145026328288,0.0,0.1712792215171948,0.798803904898713,0.5327641560804486,0.1742068559988497,0.2055637003270925,0.1898852781629711,0.03818202819149638,0.18598312600781905,192.0
POUSO REDONDO,0.2053522006590504,0.8164835392024351,0.090361908460969,0.3707325494408182,0.0720734728249652,0.1117602287598947,0.2057427922799948,0.563855256857514,0.4011065972690531,0.3268019211438127,0.4541877118854463,0.3904948165146295,0.05806785668167383,0.2830770095529661,108.0
PRAIA GRANDE,0.1597386179159897,0.8932230453684131,0.0767823744645086,0.3765813459163038,0.0901181505416174,0.0526342432142639,0.496483513213023,0.2568312049124689,0.3602501455916831,0.1593420261984094,0.3294704778514963,0.2444062520249528,0.03315700383057322,0.16144810950840605,212.0
PRESIDENTE CASTELLO BRANCO,0.1597386179159897,0.8198347202207948,0.3478847362707944,0.4424860248025263,0.3347016577099855,0.4771174586134852,0.3280521815523727,0.6955674122717012,0.5772135449042937,0.0,0.064384576659076,0.032192288329538,0.008222197818211721,0.03970225655684734,290.0
PRESIDENTE GETULIO,0.1231774622769159,0.810233953400133,0.0840841695567696,0.3391651950779395,0.1281377687866213,0.0991967060567397,0.1742847062760201,0.5543470825637867,0.3966693242422893,0.5448556752135539,0.5402050447744055,0.5425303599939797,0.07299009711556978,0.35593584345254625,53.0
PRESIDENTE NEREU,0.0977467781330698,0.9052595165445296,0.254275098967669,0.4190937978817561,0.094563142878025,0.1968574666039874,0.3509435805625299,0.438846706341063,0.3545747152187322,0.0913141373101789,0.2292460882919538,0.1602801128010664,0.023817635025592865,0.1158480185902001,255.0
PRINCESA,0.072422768391017,0.8555006313067959,0.3390404864165962,0.4223212953714697,0.2997840467650454,0.7909096358969901,0.2843580895656752,0.968109993843628,0.7769502176807314,0.3179361570698549,0.1688672224026184,0.2434016897362366,0.07986560072556055,0.3895059482712832,36.0
QUILOMBO,0.1779370070663587,0.7793261022505155,0.2108297306162611,0.3893642799777117,0.2820996535392175,0.645436130181422,0.2529147979122496,0.8609133530126757,0.6856271683370334,0.3699161293760531,0.140447009575946,0.2551815694759995,0.06812294738332961,0.3321716603543995,74.0
RANCHO QUEIMADO,0.0760531743624299,0.7364641080109654,0.1608163227891987,0.324444535054198,0.0288299637182017,0.1430310323467496,0.5352657721110264,0.3163349066283602,0.3955655954060555,0.1387690023827888,0.3516861300338204,0.2452275662083046,0.03147228408419617,0.15322235301343573,219.0
RIO DAS ANTAS,0.3326863677018575,0.8199192312648088,0.4375079317662,0.5300378435776222,0.1202808495263784,0.1647644310968551,0.3335283292917854,0.7300088925371093,0.5335772590750707,0.2175641601727686,0.2502102836951694,0.233887221933969,0.06614708125174984,0.3225243622206975,79.0
RIO DO CAMPO,0.0322807958655777,0.8766275696282038,0.2904643867400565,0.3997909174112793,0.0706218714629307,0.102388430988069,0.1981120882722359,0.668946804386985,0.4644820515822701,0.162815973277629,0.3099994831499687,0.2364077282137988,0.0438998998817862,0.21390101579035026,170.0
RIO DO OESTE,0.0849482954830366,0.8574191383861465,0.2742357648766513,0.4055343995819447,0.0941063452466155,0.111072871806327,0.1840156047387205,0.5605376564744509,0.3989853880204896,0.2146091750911336,0.4403600806547262,0.32748462787293,0.052987765930098824,0.2582731277294937,125.0
RIO DO SUL,0.1303871764474796,0.7652541320340873,0.0086881957567595,0.3014431680794422,0.0989392641869278,0.1361917238639136,0.2541095827103463,0.5172994048840551,0.3844671993976829,0.2700479939323955,0.3688172805653993,0.3194326372488975,0.03702064888284359,0.1803126140951886,195.0
RIO DOS CEDROS,0.1411472660677012,0.8224546714107336,0.0567585830165158,0.3401201734983168,0.0611428830655601,0.1704566430178639,0.1455736321145987,0.5312453561850308,0.3791749923903971,0.4302206005706704,0.5758913454658798,0.5030559730182751,0.06487664585551174,0.3163213766888197,88.0
RIO FORTUNA,0.1597386179159897,0.6994527398101507,0.3631261413885995,0.40743916637158,0.0915596984515077,0.1434795373412984,0.6531608281604192,0.3477324030371433,0.4810719724540057,0.1937910652142337,0.5725704739374471,0.3831807695758404,0.07510632899449425,0.3662684867069278,47.0
RIO NEGRINHO,0.1677183476766755,0.8618656134189079,0.04901064777282,0.3595315362894678,0.0656880510013693,0.122311505045123,0.2999565906295389,0.6661276421095834,0.4773242946529935,0.3184555575854801,0.3728955214696619,0.345675539527571,0.05932246371035292,0.2892027120248375,105.0
RIO RUFINO,0.0081803829008416,0.8803091356337529,0.2151417312190883,0.3678770832512276,0.0183967058168093,0.1759470853237706,0.6241703993084972,0.45458649702442,0.4712227855884357,0.0898574199271905,0.1258931372401884,0.1078752785836894,0.018700402188836632,0.0908627880592805,268.0
RIQUEZA,0.0657657471057651,0.8739330057598885,0.2358301965296566,0.3918429831317701,0.76944509947501,0.9488161082707498,0.0674735531202396,0.8458444490047197,0.8033554553692148,0.1514771103330331,0.2477624639589991,0.1996197871460161,0.06283815272998015,0.3063682980813223,90.0
RODEIO,0.0942355205112962,0.9029297496034566,0.0218572540040029,0.3396741747062519,0.1052065276898657,0.1999974943240239,0.1842745942702639,0.4487995074902522,0.3416845192169268,0.2742181952928217,0.5748664460476756,0.4245423206702486,0.04927297909983758,0.24013543333719872,139.0
ROMELANDIA,0.0998358283842309,0.9440149290197652,0.3520668538850763,0.4653058704296908,0.2928941329522169,0.7814046409669995,0.2755074183344307,0.912153309444506,0.7388215924345222,0.0051229901201386,0.0788986230565418,0.0420108065883402,0.014442392082307319,0.07007276979971301,278.0
SALETE,0.0689481754716361,0.8268480939230604,0.1279962867530934,0.3412641853825966,0.0809962532251636,0.0934695921503136,0.1125180227437486,0.6291812025446335,0.4291112351052992,0.4265516661599599,0.5102481842045983,0.4683999251822791,0.06859262373069505,0.33446488643736283,72.0
SALTINHO,0.0113105797961971,0.9228679846842732,0.2511203866229127,0.3950996503677944,0.0982501523315443,0.6088667306706084,0.3547018455590048,0.9098531265574152,0.7013855451685292,0.130604982590767,0.2036164186617734,0.1671107006262702,0.0463092467185239,0.2256648123704942,159.0
SALTO VELOSO,0.140700537778826,0.6886349942403056,0.2483924579585059,0.3592426633258792,0.0994508775341064,0.2437527716282111,0.4547375213337031,0.7463574799917915,0.5662160713068722,0.4760185294625705,0.343340081069236,0.4096793052659032,0.08333244529904221,0.40643304806262565,31.0
SANGAO,0.5104439324050336,0.8109419150753058,0.0248252300492263,0.4487370258431886,0.6190581832623832,0.2398714277896281,0.8234654034569774,0.416068130515083,0.6740405948564976,0.5350330619227283,0.5069026607615634,0.5209678613421458,0.15757557144272227,0.7689300618220866,2.0
SANTA CECILIA,0.2332909179340669,0.8661574421339445,0.3177183880457475,0.4723889160379196,0.0656888070802075,0.1516692848728228,0.3641038063136476,0.6889970774924462,0.5033059107161136,0.3649086506840721,0.3845293324562618,0.3747189915701669,0.08909173862171282,0.43455318172715635,23.0
SANTA HELENA,0.0599748568850997,0.8182054425472649,0.3022936587004787,0.3934913193776144,0.7232902667973969,0.9644484550172324,0.0613393285712646,0.8846295916273342,0.8114376827602696,0.2160920325708034,0.2886225279611531,0.2523572802659782,0.08057608579675843,0.3929749390049369,33.0
SANTA ROSA DE LIMA,0.1597386179159897,0.8222976188989366,0.2773807007972183,0.4198056458707149,0.0771923747672447,0.1885373237394248,0.6890630598858972,0.3360632800402963,0.5058885347470565,0.1226087275299942,0.5967418543228282,0.3596752909264112,0.07638599065946758,0.37251652011109204,44.0
SANTA ROSA DO SUL,0.1067339995933722,0.9397116363225172,0.0772181037404615,0.3745545798854503,0.2951658227114955,0.0368192133936629,0.5510854189364036,0.2450749025241122,0.4165608791639111,0.0466115847762501,0.1813221045207219,0.113966844648486,0.01778165244388797,0.08637693116942341,271.0
SANTA TEREZINHA,0.0346201215550608,0.8698470995556647,0.3933399172656163,0.4326023794587807,0.0918013690902872,0.054627098489163,0.2048568884250547,0.7048768448316982,0.4844586975203745,0.0554082318993452,0.1573249273222893,0.1063665796108173,0.02229209345774845,0.10839946016555459,261.0
SANTA TEREZINHA DO PROGRESSO,0.2532655151122374,0.9090773788289804,0.2365823657901576,0.4663084199104584,0.1500640550942761,0.6621272185506615,0.3540349824949643,0.9129899445926531,0.716396997387896,0.0507951335372335,0.1315405152514225,0.091167824394328,0.03045570136587212,0.14825882010779295,226.0
SANTIAGO DO SUL,0.1093519496875439,0.8930092061247279,0.3054797382930749,0.4359469647017822,0.1311709050591802,0.5892723538606349,0.3276194217288189,0.9173814898419864,0.7043712662323208,0.1083542363926819,0.3623888186980938,0.2353715275453879,0.07227518556306925,0.35244524012878464,57.0
SANTO AMARO DA IMPERATRIZ,0.1059614615638111,0.7628276715649958,0.0217593021028592,0.2968494784105553,0.0529650009259658,0.2176227610736116,0.6488762698177517,0.1240931422846173,0.4548827816716191,0.1368897385645747,0.3350966382532714,0.235993188408923,0.03186656530777532,0.15514745737733698,216.0
SAO BENTO DO SUL,0.1525386078071738,0.7809314102379864,0.0093735782349475,0.3142811987600359,0.0528346792487695,0.264706385220572,0.1670377904393352,0.5622306587317872,0.4119665185709516,0.3328500119103709,0.3183820043769446,0.3256160081436577,0.04215858930075078,0.2053989507718122,179.0
SAO BERNARDINO,0.2789104077143561,0.87587693132688,0.3483271345480784,0.5010381578631048,0.0839745737819534,0.5548926574186732,0.4063307639807135,0.9487789862507696,0.7236366158043985,0.1078541667463573,0.174198550208261,0.1410263584773091,0.05113186431067443,0.24921156432535144,136.0
SAO BONIFACIO,0.1597386179159897,0.6349205292660798,0.1798903839059934,0.324849843696021,0.0787451544975777,0.2030115251075852,0.7004185019003122,0.201912579519803,0.4982202210783159,0.1953180418603107,0.4562747161871658,0.3257963790237382,0.052729088672108945,0.2570101187693464,127.0
SAO CARLOS,0.0249263633738748,0.697868002635782,0.2604803894773027,0.3277582518289865,0.7662971112265541,0.7873069165140727,0.0985684016947061,0.7404649526545688,0.692733131018274,0.2694557446806578,0.2656677953646103,0.2675617700226341,0.06074963232362686,0.2961709579395076,97.0
SAO CRISTOVAO DO SUL,0.1324037872335655,0.9195614484759536,0.1278413218193845,0.3932688525096345,0.0665919012480515,0.1408215757429298,0.283298372888773,0.5994254052944795,0.4359798595440189,0.1848229079616252,0.3749632801457573,0.2798930940536913,0.04798971393764292,0.23386980561757834,149.0
SAO DOMINGOS,0.1676035350933667,0.7927053103175654,0.3375788155921226,0.4326292203343516,0.0826315887456095,0.539296962710678,0.4253364225629367,0.9653396265134414,0.7342453883233039,0.0879251186143318,0.1853244166851737,0.1366247676497528,0.0433996785430043,0.21145865175012543,172.0
SAO FRANCISCO DO SUL,0.0622987802220066,0.3862463288620206,0.005896976525894,0.151480695203307,0.076770875134626,0.567778913094769,0.3631566788735939,0.1413913400369379,0.4275266824398753,0.0945382564181148,0.1067110915303232,0.100624673974219,0.006516659067722431,0.03137484988613512,292.0
SAO JOAO BATISTA,0.0603885376323109,0.8827391808211426,0.0190292666262887,0.3207189950265807,0.0999259470707722,0.2470609820886258,0.482307326488945,0.2773650728504,0.3794860793068154,0.3500304012211286,0.492720333829529,0.4213753675253288,0.0512849192450234,0.2499588652476655,134.0
SAO JOAO DO ITAPERIU,0.1410712058217202,0.5753068363934337,0.1704450985315258,0.2956077135822266,0.0993899711832518,0.4424039826205483,0.3347790136890542,0.3017990286613309,0.3684984908295473,0.4302795962985618,0.4563455756524216,0.4433125859754917,0.048290481677102155,0.23533832415999748,144.0
SAO JOAO DO OESTE,0.1833255236422588,0.7163459248850985,0.470607489153363,0.4567596458935735,0.9741269821569676,0.9767270338049162,0.0195563591562543,0.8513578220124496,0.8410845415437815,0.2268723063607869,0.2694123146505609,0.2481423105056739,0.09532969430762976,0.465010416296356,15.0
SAO JOAO DO SUL,0.1597386179159897,0.8320416278122555,0.1420457810171251,0.3779420089151235,0.2631671486312619,0.0367670559813937,0.5927733773391894,0.1752513851836648,0.4298815595615334,0.069085226071402,0.2561740420883374,0.1626296340798697,0.026422485473015674,0.1285663745852506,239.0
SAO JOAQUIM,0.0681912422857484,0.7970097713289416,0.2559197292465834,0.3737069142870912,0.0668068136574956,0.130707601223855,0.8622991076329133,0.4218111459646446,0.6163526373763202,0.0302642812682988,0.1389037841970792,0.084584032732689,0.019482683667987857,0.09468232954198774,264.0
SAO JOSE,0.059312998967748,0.7951335572934374,0.0002145949027943,0.2848870503879933,0.0746793945508155,0.1904525232333143,0.742156372368509,0.0857787810383746,0.5077115700831312,0.1446482385486587,0.1986217748709591,0.1716350067098089,0.024825364889258475,0.1207683268426848,248.0
SAO JOSE DO CEDRO,0.05554203130542,0.842008836558631,0.2353299669166611,0.3776269449269041,0.2600243809271647,0.7667159534002811,0.3397090984028463,0.9549764005745944,0.767666429450408,0.157521420201755,0.3382354292723212,0.2478784247370381,0.07185785542331803,0.35040759789482395,60.0
SAO JOSE DO CERRITO,0.0544164220524837,0.877876173314316,0.223259919703478,0.3851841716900926,0.1920249481065722,0.2791850917935462,0.3870511662881628,0.5778298185681003,0.4684262873785978,0.0205678018415087,0.0968743110665598,0.0587210564540342,0.010595063205400133,0.05128793002706674,286.0
SAO LOURENCO DO OESTE,0.1597386179159897,0.7124767387391407,0.0883543483798944,0.3201899016783416,0.0848333533290032,0.5060335389276426,0.4040013575002508,0.9718859019084752,0.7317872199124091,0.4617020616855594,0.3208064094473841,0.3912542355664717,0.09167512345414658,0.4471667304257444,20.0
SAO LUDGERO,0.1597386179159897,0.6258552743130401,0.2162193593171751,0.3339377505154017,0.1765583177160256,0.1303716565908254,0.6770772883946773,0.4357069567001844,0.5160029216225528,0.5734773054904245,0.5077600115982408,0.5406186585443327,0.09315554446923158,0.4543949847430061,18.0
SAO MARTINHO,0.1597386179159897,0.8642721550580641,0.1518501864218352,0.391953653131963,0.1510690098833769,0.1624741712197417,0.7659136893243526,0.2023394213010463,0.543181381128241,0.1858953063999136,0.4674597467668641,0.3266775265833889,0.06955027480170992,0.3391406816455902,66.0
SAO MIGUEL DA BOA VISTA,0.0607603187145758,0.874876015516071,0.3864047717149053,0.4406803686485174,0.3023603854061947,0.763779306360012,0.3013333215099621,0.8941104042684178,0.7297531293272822,0.0171504032953907,0.183507328938872,0.1003288661171313,0.03226454716220782,0.15709063031812937,215.0
SAO MIGUEL DO OESTE,0.1597386179159897,0.7337895119198659,0.035714507005911,0.3097475456139222,0.4094337502085754,0.9122469057618424,0.1766140551305931,0.904268417812436,0.756443843995102,0.3036831905120354,0.304587616528394,0.3041354035202147,0.07126093965967102,0.34749311687783074,63.0
SAO PEDRO DE ALCANTARA,0.0544686522155632,0.9529074614375332,0.0633004750836138,0.35689219624557,0.0530663409046986,0.2229700272174266,0.5756156124165004,0.1626454809299053,0.4145949888918165,0.036616734905105,0.2665522694716981,0.1515845021884015,0.02242930942173028,0.10906942625894456,260.0
SAUDADES,0.0398000540286415,0.7340539592999068,0.2187909053962514,0.3308816395749333,0.5340066169996793,0.7630763670831343,0.1457988045710055,0.7896199839561215,0.6738727135543033,0.4184315826929154,0.2791409823002334,0.3487862824965744,0.07776961276332947,0.3792721472899755,41.0
SCHROEDER,0.2384653829870077,0.8565316100011009,0.0102272173376093,0.3684080701085727,0.0689367957559535,0.4184958840013822,0.0,0.3407893836787741,0.3127756999302048,0.3183718037113974,0.3618088207590226,0.34009031223521,0.0391882978728279,0.1908963048226959,188.0
SEARA,0.1774118986046117,0.6801038676352299,0.1908445494223578,0.3494534385540664,0.4452198140621717,0.8076682604484271,0.0765537464318663,0.6818604314288816,0.6552469117706319,0.5289053664053674,0.2261727822730969,0.3775390743392322,0.08644825029885844,0.42164617372902546,25.0
SERRA ALTA,0.0564668490860688,0.859327990311366,0.2581170203642604,0.3913039532538984,0.2097218257563534,0.6732081837613159,0.283460071051413,0.8676380053355224,0.6880725134058367,0.2059251141745171,0.3354034702808544,0.2706642922276858,0.07287514123709965,0.35537456371091913,54.0
SIDEROPOLIS,0.0201523853936371,0.7900096705105994,0.0361581466433724,0.2821067341825363,0.1266368622834188,0.0972658910047265,0.5691732034483137,0.5418779865732464,0.45145584463787,0.367831960713142,0.3669268296729751,0.3673793951930586,0.046788974654193585,0.22800711600357007,156.0
SOMBRIO,0.0641334929868974,0.8649274900029579,0.0332356772296178,0.320765553406491,0.3433808127067655,0.0330508552849388,0.5937246994156485,0.3165743210889938,0.4577036857698676,0.1669563356126364,0.3542819567583067,0.2606191461854715,0.03826295008004887,0.1863782325243642,191.0
SUL BRASIL,0.0005739872603748,0.8641400262108122,0.3067695460212237,0.3904945198308036,0.2228775975409462,0.630468607168925,0.3068702174316388,0.8719474656269237,0.6899942187845161,0.1026030368047252,0.2099654420415778,0.1562842394231515,0.042109063114337146,0.20515713586435405,180.0
TAIO,0.1077350825838196,0.7996702924974418,0.1251985271451041,0.3442013007421218,0.0749566477850146,0.1249247997317306,0.1765783751692296,0.613363209300004,0.4304094836482494,0.2854085089767069,0.3566857896467059,0.3210471493117064,0.04756233387648509,0.23178309397224395,152.0
TANGARA,0.637848489132485,0.6186121042103219,0.2961638957291985,0.5175414963573352,0.1497851681193103,0.2852782853196683,0.3967802703028161,0.6851501830710576,0.5321993298871354,0.3331604637304344,0.2371757068959707,0.2851680853132026,0.07854533931996599,0.38305968392643736,38.0
TIGRINHOS,0.0039936857504199,0.8923734326467935,0.2391575637322464,0.3785082273764866,0.249189141110132,0.7045143562004239,0.2828763797882268,0.8845680279088857,0.7074275020804014,0.0626290809764488,0.0736101288642726,0.0681196049203607,0.018240191093304457,0.08861577669951458,270.0
TIJUCAS,0.2514688692631953,0.7267744179310849,0.0100410408376649,0.3294281093439817,0.1197457437295844,0.3046010643714583,0.5888061184888038,0.2952713201020197,0.4579560900808852,0.3161041646531529,0.3694967948095801,0.3428004797313665,0.05171611751106419,0.2520642195329302,131.0
TIMBE DO SUL,0.1597386179159897,0.8982621987444649,0.1525227165632801,0.4035078444079116,0.0888854170240943,0.0347691216628344,0.5938672628219288,0.4365471203872478,0.4411922466479775,0.082954700006306,0.2970362104685916,0.1899954552374488,0.03382385207950961,0.16470404054776389,205.0
