municipio,ano,hazard_index,exposure_index,vulnerability_index,climate_risk_index,risk_norm,rank_risk,hazard_mean,hazard_max,def_mean,ppt_std,ws_std,dtr_mean,empregos_pc,empresas_pc,empregos_pc_norm,empresas_pc_norm,energia_pc,pib_real_pc,agro_real_pc,energia_pc_norm,pib_pc_inv,agro_pc_norm
ABELARDO LUZ,2010,0.7166809973514525,0.0982670984850305,0.4378861999029364,0.030838644517210877,0.13289616744996738,167.0,0.5217349764550784,0.9116270182478268,2.5942708333333337,75.14359836796683,0.1798326004642806,13.030555555555557,0.0387134502923976,0.0023976608187134,0.0675615165126988,0.1289726804573623,0.6707108187134503,63.81505925955332,16.947445296689786,0.0592914231592472,0.8258250379112677,0.4285421386382944
ABELARDO LUZ,2011,0.667431586417422,0.1258241631253576,0.4681632611538699,0.039315892248297485,0.20991289139895272,102.0,0.4103647567841574,0.9244984160506864,2.390277777777777,72.6850360406163,0.3887304114831658,13.026736111111113,0.0882954080937457,0.0028614252622973,0.1210097747976666,0.1306385514530486,0.960674770793997,89.75045676251415,21.00491962197464,0.0833364083163725,0.7273974732158122,0.5937559019294251
ABELARDO LUZ,2012,0.779090457111579,0.1466662013205059,0.3941420537265385,0.04503712964976828,0.2708425683667922,81.0,0.5927820525675662,0.9653988616555916,12.469618055555555,99.44188796639668,0.3199267322933357,13.502777777777778,0.0942930451347043,0.0031489328616413,0.1457210628475781,0.1476113397934336,1.1633559849162227,84.50258917899488,17.289655634945014,0.0895507188983704,0.6010936372593693,0.4917818050218758
ABELARDO LUZ,2013,0.7205394826699785,0.1475739851320345,0.4518161901228734,0.04804291803782679,0.2313015533523693,61.0,0.5051808560962598,0.9358981092436972,0.0548611111111111,90.00106169009668,0.3971359376722626,13.067881944444444,0.0932277412216852,0.0031444709718744,0.1675230796106589,0.1276248906534101,1.1585071915215746,86.88691787312865,28.332427321038093,0.0812457529465977,0.5525267126228526,0.72167610479917
ABELARDO LUZ,2014,0.7342201617326037,0.1579130060104884,0.4863015816331941,0.056383221879976714,0.2593979715414651,69.0,0.5449142699049001,0.9235260535603074,4.583680555555556,119.90217312151164,0.2026950431790975,12.75920138888889,0.0942006512637618,0.0031981702589548,0.1798097121842489,0.136016299836728,1.2412659327027449,60.84403141217799,24.916414472918035,0.0792341174939552,0.7094400786754611,0.6702305487301661
ABELARDO LUZ,2015,0.6553074041398885,0.1580260187066128,0.537018245771168,0.05561125744863564,0.32283206086870964,51.0,0.3825902644048857,0.9280245438748914,0.5708333333333333,79.19023777709337,0.2587301524040145,12.139756944444445,0.0991193264298848,0.0030775186296332,0.1835080728613737,0.1325439645518518,1.260150566147295,54.76610427286366,24.77299819591982,0.0806293131897233,0.8099297754770122,0.7204956486467683
ABELARDO LUZ,2016,0.7134638611891486,0.1850402467666091,0.4827894593879295,0.06373763700245252,0.30359750327360774,72.0,0.4960190955278636,0.9309086268504336,0.5322916666666667,69.21529327791269,0.3285227088385621,12.923784722222225,0.0919633538211759,0.0028412385480691,0.2398690484283545,0.1302114451048638,1.177913777107735,54.409117915693066,27.435905276749267,0.0712078917375509,0.8019949215892133,0.5751655648370243
ABELARDO LUZ,2017,0.726901564268813,0.1908935071035837,0.4560552052285542,0.06328258006966059,0.4104461591256392,45.0,0.5301128085618514,0.9236903199757748,4.958854166666667,75.13206455268399,0.2129618767227092,12.897916666666664,0.0954237517129567,0.0026056242882785,0.2693962022725811,0.1123908119345864,1.2607740173708286,52.54985979926733,25.294071054476504,0.0678798312981976,0.769413018565861,0.5308727658216039
ABELARDO LUZ,2018,0.7921775215850526,0.1839019190804164,0.4870885695899195,0.07096050775239407,0.3749143077167081,47.0,0.586220742596527,0.9981343005735782,5.171354166666667,86.9191906780275,0.3063150547137703,12.772048611111112,0.0923406059671575,0.0027176008017886,0.2628673724814113,0.1049364656794216,1.2028955678051036,57.86751357722336,31.875030984467536,0.0645870715965152,0.7019748378006139,0.6947037993726293
ABELARDO LUZ,2019,0.6383137548221388,0.2005023812855755,0.4690627360472563,0.06003225683564103,0.3560039464858248,55.0,0.3639652051764316,0.912662304467846,2.584201388888889,60.02055312035379,0.3075253615918771,12.733854166666667,0.0967723309659911,0.0024828223338529,0.285497819699753,0.1155069428713981,1.2938767336451298,52.50403736345597,26.794097068617013,0.0629012684101024,0.7707898662821099,0.5734970734495564
