municipio,ano,hazard_mean,hazard_max,hazard_index
Balneário Camboriú,2005,0.4636685444981409,0.9744896856847439,0.7190791150914424
Macieira,2005,0.45661013691185076,0.7485362720573319,0.6025732044845913
Luzerna,2005,0.5430558224910371,0.7458056985955037,0.6444307605432704
Timbó,2005,0.27654321572058094,0.4574475663467966,0.3669953910336888
Luiz Alves,2005,0.32581101894125886,0.5328268114787279,0.4293189152099934
Três Barras,2005,0.5091288723825091,0.7522092673062852,0.6306690698443972
Atalanta,2005,0.3417376514404843,0.5729929622968156,0.45736530686864996
Mafra,2005,0.44852813165392225,0.7020375794630406,0.5752828555584815
Timbó Grande,2005,0.4408575078747423,0.7328324656885942,0.5868449867816683
Aurora,2005,0.32853680009646363,0.5468206666993743,0.43767873339791896
Siderópolis,2005,0.34877298313103944,0.6568127398026007,0.50279286146682
Laguna,2005,0.3664842044014249,0.9411195930255473,0.653801898713486
Antônio Carlos,2005,0.30641516543811376,0.6127698265537087,0.45959249599591123
Serra Alta,2005,0.4912414340663289,0.8592522479886414,0.6752468410274852
Lajeado Grande,2005,0.4997990553527687,0.8313298627543774,0.665564459053573
Arabutã,2005,0.5519578347940962,0.8400364674496898,0.695997151121893
Apiúna,2005,0.305288820503706,0.5432406247240686,0.4242647226138873
Seara,2005,0.5355186147243902,0.7882766960665815,0.6618976553954858
Lages,2005,0.4172216743318099,0.5943390475413756,0.5057803609365927
Anitápolis,2005,0.30555467925394464,0.5316840274018192,0.4186193533278819
Taió,2005,0.3567108244385119,0.5759455622209998,0.46632819332975584
Lauro Müller,2005,0.33101165158532575,0.5983980379143111,0.46470484474981844
Tangará,2005,0.496704779726122,0.686556903380078,0.5916308415531
Lebon Régis,2005,0.43589096578356173,0.6899536204448649,0.5629222931142133
Armazém,2005,0.33714678051417923,0.6674202542894896,0.5022835174018344
Sombrio,2005,0.3477537060611396,0.8624197142629534,0.6050867101620465
Laurentino,2005,0.3382186330604746,0.5331464934090808,0.4356825632347777
Araquari,2005,0.31249207179517463,0.5132307339410898,0.4128614028681322
Sul Brasil,2005,0.48805132266574736,0.8664458116422145,0.677248567153981
Araranguá,2005,0.4075720955520773,0.9398037201648027,0.67368790785844
Alfredo Wagner,2005,0.32967282646399043,0.5844062176705137,0.45703952206725207
São Miguel da Boa Vista,2005,0.5376732535722046,0.8770468528159008,0.7073600531940527
Jardinópolis,2005,0.47399276644827476,0.8568859441552288,0.6654393553017518
São Martinho,2005,0.30661579680064865,0.6306423669923468,0.4686290818964977
Alto Bela Vista,2005,0.6202131894240166,0.7687054886043637,0.6944593390141902
Jaraguá do Sul,2005,0.2555385498422913,0.35705403332408525,0.3062962915831883
São Lourenço do Oeste,2005,0.5109732877287952,0.9693642530367567,0.740168770382776
Águas Frias,2005,0.5045259316502971,0.7912920018930424,0.6479089667716698
São Ludgero,2005,0.3570442332565768,0.6640122084515898,0.5105282208540833
Jaguaruna,2005,0.39626868388542663,0.9349870123430789,0.6656278481142528
Águas Mornas,2005,0.2996509271500919,0.5510098219308257,0.4253303745404588
José Boiteux,2005,0.3306797856305652,0.5213440605773779,0.42601192310397157
Saudades,2005,0.5180288720146908,0.7854063589037555,0.6517176154592232
Joinville,2005,0.23556622368042202,0.4001385202816353,0.31785237198102867
Schroeder,2005,0.2292272121653044,0.3281529433015327,0.2786900777334186
Angelina,2005,0.311048310214189,0.5625829231721248,0.4368156166931569
Lacerdópolis,2005,0.6079437484331743,0.7786771658120173,0.6933104571225959
Anita Garibaldi,2005,0.5183326889613512,0.590392806436346,0.5543627476988486
Jupiá,2005,0.5133831447052093,1.0,0.7566915723526046
São Miguel do Oeste,2005,0.5726462651651396,0.877425461429247,0.7250358632971934
Joaçaba,2005,0.5546352061497513,0.7722003959791677,0.6634178010644595
Anchieta,2005,0.5342857163582225,0.9129200189304302,0.7236028676443264
São Pedro de Alcântara,2005,0.29824710465886417,0.5927655794927527,0.4455063420758084
Itapoá,2005,0.2948614422078661,0.6813206568878379,0.488091049547852
São José,2005,0.3221818501463115,0.7691853879829198,0.5456836190646157
Itapiranga,2005,0.7155877700372042,1.0,0.8577938850186021
Agrolândia,2005,0.3434525529513861,0.5754851126886558,0.45946883282002093
São João do Sul,2005,0.32536754994681266,0.8200793058044343,0.5727234278756235
Abdon Batista,2005,0.5115886222239905,0.6124510605343543,0.5620198413791724
Itajaí,2005,0.4055588620091231,0.782031197079542,0.5937950295443326
São Joaquim,2005,0.3812830349832711,0.6137190694668079,0.4975010522250395
Itapema,2005,0.42172563080985037,0.8857866376987511,0.6537561342543008
Abelardo Luz,2005,0.5531790810393133,1.0,0.7765895405196567
São José do Cerrito,2005,0.4447324564752748,0.5780908103894656,0.5114116334323702
Jaborá,2005,0.5626862734457483,0.8303640557402523,0.6965251645930003
Água Doce,2005,0.4731391561375738,0.7696265478099324,0.6213828519737531
Jacinto Machado,2005,0.2982651827869687,0.6905077699117331,0.4943864763493509
Águas de Chapecó,2005,0.5475085183749285,0.740937056318031,0.6442227873464798
São José do Cedro,2005,0.566562462837035,0.9308471367723606,0.7487047998046978
Ituporanga,2005,0.3376469348258258,0.5976605354465083,0.46765373513616704
Agronômica,2005,0.3348799663735559,0.5448861809593517,0.4398830736664538
São Cristóvão do Sul,2005,0.3851818890475549,0.5779460482725982,0.48156396866007656
Irati,2005,0.4867293157779343,0.8986275437766201,0.6926784297772772
São Carlos,2005,0.5451665578440011,0.7418024474342501,0.6434845026391256
São Domingos,2005,0.5042809529744341,0.9590534784666348,0.7316672157205344
Irineópolis,2005,0.5206067624950937,0.8034495451438185,0.6620281538194561
São Bonifácio,2005,0.2957785128651073,0.5814360477329238,0.4386072802990155
Ipumirim,2005,0.5538899649943398,0.9045904974300235,0.7292402312121817
Irani,2005,0.5525422461658283,0.8852702039608757,0.718906225063352
Iraceminha,2005,0.5628435135289166,0.8466950623126672,0.7047692879207919
São João Batista,2005,0.32192163495865184,0.6204450145329206,0.47118332474578617
Itaiópolis,2005,0.40546356214477647,0.6600524889213952,0.5327580255330858
São João do Itaperiú,2005,0.3232472836723108,0.5360540298825397,0.42965065677742525
Itá,2005,0.5566155380523734,0.7684039811117584,0.6625097595820659
São João do Oeste,2005,0.6799827123175699,0.9251470887279728,0.8025649005227713
São Francisco do Sul,2005,0.31103330731686085,0.5781264554456252,0.44457988138124305
Santa Helena,2005,0.6433407015637431,0.8664836725035486,0.7549121870336459
Santa Cecília,2005,0.4008286198896418,0.6518204220180488,0.5263245209538453
Imbituba,2005,0.3212362219050791,0.857613498978344,0.5894248604417116
Santa Rosa de Lima,2005,0.307810377773058,0.5743036883501049,0.44105703306158145
Imbuia,2005,0.3275964745039126,0.5794933606177203,0.45354491756081644
Salto Veloso,2005,0.47945775151498937,0.7466161855182204,0.6130369685166048
Imaruí,2005,0.3150849378947556,0.7594424365516997,0.5372636872232277
Sangão,2005,0.39429987903721664,0.861905496065158,0.6281026875511873
São Bento do Sul,2005,0.3199323913118727,0.4913393279697112,0.40563585964079196
Ipira,2005,0.6102354571931936,0.7740201801173627,0.6921278186552782
São Bernardino,2005,0.5047060922838744,0.9415617605300519,0.7231339264069632
Iomerê,2005,0.5066693349196347,0.7221959299574063,0.6144326324385205
Ipuaçu,2005,0.5193619970264495,0.9272416178237284,0.723301807425089
Iporã do Oeste,2005,0.6360177026497064,0.8355892096545191,0.7358034561521127
Santa Terezinha,2005,0.3762257155129193,0.6392141313106762,0.5077199234117977
Santa Rosa do Sul,2005,0.3174018069398331,0.7910661434549131,0.554233975197373
Santo Amaro da Imperatriz,2005,0.29965727304983675,0.6166437948296961,0.45815053393976646
Santiago do Sul,2005,0.49160801020256556,0.9132796971131085,0.702443853657837
Santa Terezinha do Progresso,2005,0.5107040874116475,0.9005205868433502,0.7056123371274989
Indaial,2005,0.28598055899146435,0.47645010937063614,0.38121533418105025
Rio Negrinho,2005,0.3767169042571731,0.5871840984382393,0.4819505013477062
Rodeio,2005,0.2830962492528329,0.4823155103273717,0.3827058797901023
Ibicaré,2005,0.5326409339797883,0.7136299100804541,0.6231354220301212
Riqueza,2005,0.6028588405044223,0.832976810222432,0.7179178253634271
Ibirama,2005,0.31373367179261447,0.5347850419363929,0.42425935686450367
Rio Rufino,2005,0.3320546808012296,0.596306957186696,0.4641808189939628
Rio Fortuna,2005,0.3105890049023457,0.5792173935676962,0.444903199235021
Herval d'Oeste,2005,0.5635825828631995,0.7300965725363545,0.6468395776997771
Ibiam,2005,0.5145295541903063,0.6842972077614764,0.5994133809758914
Ilhota,2005,0.3549093561688792,0.6183965768294238,0.4866529664991515
Saltinho,2005,0.4896902789023638,0.9032519775539174,0.6964711282281406
Salete,2005,0.3457065848922371,0.5843192932639213,0.46501293907807917
Romelândia,2005,0.5423540975915868,0.893166842622592,0.7177604701070894
Içara,2005,0.4246020238764291,0.9036774612338893,0.6641397425551592
Rio do Campo,2005,0.36386864768630034,0.6204133144029024,0.49214098104460136
Guabiruba,2005,0.30824226354040607,0.519023202180233,0.41363273286031954
Guaraciaba,2005,0.573491370875461,0.9128253667770936,0.7431583688262773
Gravatal,2005,0.34995736457560084,0.6972957853231601,0.5236265749493805
Rio das Antas,2005,0.4665679940428794,0.7169585108061206,0.5917632524245
Guatambú,2005,0.5160371193071958,0.7160946515265271,0.6160658854168615
Rio do Sul,2005,0.3291555749612599,0.5304355533063629,0.4297955641338114
Guarujá do Sul,2005,0.5886694360942342,0.9412210127780402,0.7649452244361372
Rio do Oeste,2005,0.33557417252134086,0.5175579744439183,0.42656607348262954
Rio dos Cedros,2005,0.30836124727491676,0.47173327675963217,0.39004726201727447
Guaramirim,2005,0.2515498117532349,0.36622779891645124,0.3088888053348431
Presidente Getúlio,2005,0.33167176013149935,0.5008360940211387,0.41625392707631903
Garuva,2005,0.24980290146124384,0.545319038345844,0.39756096990354395
Presidente Castello Branco,2005,0.5938568639229067,0.8367398915244968,0.7152983777237018
Garopaba,2005,0.32762568983507434,0.8509684056823932,0.5892970477587338
Rancho Queimado,2005,0.31201864848661887,0.53632940478627,0.42417402663644443
Grão-Pará,2005,0.3122790711757437,0.5692722060445937,0.4407756386101687
Presidente Nereu,2005,0.3180523374848855,0.5640707313162933,0.4410615344005894
Gaspar,2005,0.3134260770755255,0.5037056861745935,0.4085658816250595
Quilombo,2005,0.49031938241539164,0.8581309840183474,0.6742251832168695
Governador Celso Ramos,2005,0.3616121424578965,0.8448286944851963,0.6032204184715464
Princesa,2005,0.5935634930417257,0.9380407004259341,0.7658020967338299
Porto Belo,2005,0.40104219575742944,0.8504049599279749,0.6257235778427022
Faxinal dos Guedes,2005,0.5445367619624397,0.9578282602669442,0.7511825111146919
Flor do Sertão,2005,0.5627863923763202,0.8723142451490767,0.7175503187626985
Ponte Alta do Norte,2005,0.39943981343493495,0.6066635115948883,0.5030516625149116
Entre Rios,2005,0.5077235009837842,0.8723142451490765,0.6900188730664303
Doutor Pedrinho,2005,0.3279258170518169,0.5242533688694045,0.4260895929606107
Ponte Serrada,2005,0.5326238467707725,0.8617353712773596,0.6971796090240661
Erval Velho,2005,0.5809448191921649,0.7027023962941932,0.641823607743179
Ermo,2005,0.36534174464729696,0.8391973349132733,0.6022695397802851
Frei Rogério,2005,0.46521549998304734,0.6510175106483671,0.5581165053157072
Pouso Redondo,2005,0.3429089674233896,0.552303201795402,0.4476060846093958
Praia Grande,2005,0.30468900901538465,0.6868504483706321,0.4957697286930084
Galvão,2005,0.503483861717348,0.9871408288824283,0.7453123452998882
Formosa do Sul,2005,0.49030730402823125,0.9051585423568385,0.6977329231925349
Porto União,2005,0.4931003063892081,0.765330268406463,0.6292152873978356
Florianópolis,2005,0.36705400504806107,0.9362189913060998,0.6516364981770804
Fraiburgo,2005,0.45710964538945476,0.6817659387465346,0.5694377920679947
Forquilhinha,2005,0.4207800198977964,0.8155381501984055,0.6181590850481009
Curitibanos,2005,0.4349836843511165,0.615929400629158,0.5254565424901373
Cunhataí,2005,0.5287212069508141,0.75011831519167,0.6394197610712421
Pinheiro Preto,2005,0.5156935502219505,0.7092285849503075,0.6124610675861291
Balneário Piçarras,2005,0.40844415665220307,0.7926439146705214,0.6005440356613623
Pinhalzinho,2005,0.5014604826146436,0.8063416942735446,0.6539010884440941
Cunha Porã,2005,0.5210799995816158,0.7978230004732605,0.6594515000274381
Pomerode,2005,0.26879936032998725,0.4017340522529568,0.33526670629147204
Dionísio Cerqueira,2005,0.6072525592561991,0.9521817321344055,0.7797171456953023
Ponte Alta,2005,0.38513362417272634,0.5699654236943119,0.4775495239335191
Dona Emma,2005,0.3403869251325252,0.5345953620444862,0.4374911435885057
Piratuba,2005,0.6259282736003123,0.7541148652785935,0.6900215694394529
Descanso,2005,0.6044351676713131,0.858802650260293,0.7316189089658031
Planalto Alegre,2005,0.5209622170646199,0.6858495030761944,0.6034058600704071
Cocal do Sul,2005,0.41445199369125785,0.7858083830327597,0.6001301883620087
Cordilheira Alta,2005,0.5029371903294143,0.7126858968923159,0.6078115436108651
Penha,2005,0.4540300427548055,0.9538067643916369,0.7039184035732212
Concórdia,2005,0.5811438195264738,0.8338719964657691,0.7075079079961215
Celso Ramos,2005,0.5628846731660463,0.646136327041572,0.6045105001038091
Paulo Lopes,2005,0.29571218862355986,0.6918657961369147,0.49378899238023727
Caxambu do Sul,2005,0.5462536273472075,0.7108599284334179,0.6285567778903127
Pedras Grandes,2005,0.3818272358194089,0.7144163545855101,0.5481217952024595
Chapecó,2005,0.507910254337789,0.72778650710606,0.6178483807219245
Chapadão do Lageado,2005,0.3468299719470682,0.6325290840744644,0.4896795280107663
Cerro Negro,2005,0.4831143823879315,0.5721857886552632,0.5276500855215973
Petrolândia,2005,0.3442426807967807,0.6056476472081941,0.47494516400248743
Corupá,2005,0.3055779899627994,0.45676424852951064,0.381171119246155
Criciúma,2005,0.41528006119354094,0.8198128637441052,0.617546462468823
Correia Pinto,2005,0.40567882021485735,0.6051590213672072,0.5054189207910322
Peritiba,2005,0.6051734064040831,0.7867749763971166,0.6959741914005999
Coronel Freitas,2005,0.5092539203046279,0.770743879877812,0.63999890009122
Pescaria Brava,2005,0.34921736631276423,0.81222130592066,0.5807193361167121
Coronel Martins,2005,0.5028145514232998,0.9575769048745855,0.7301957281489426
Palma Sola,2005,0.5803712710878659,0.9497397065783242,0.765055488833095
Canoinhas,2005,0.5111903293300404,0.7810317084713673,0.6461110189007038
Balneário Rincão,2005,0.4291177099254333,0.973226566854453,0.7011721383899432
Ouro,2005,0.5960596484736529,0.7785258931229807,0.6872927707983167
Campos Novos,2005,0.5290001334267671,0.6520576208277272,0.5905288771272472
Palhoça,2005,0.31680740096465104,0.7590551134671436,0.5379312572158973
Painel,2005,0.3796581695119578,0.6098761814353197,0.4947671754736388
Canelinha,2005,0.3366031391254005,0.6370969676121729,0.48685005336878673
Paial,2005,0.5309015505950436,0.7539520318113665,0.6424267912032051
Ouro Verde,2005,0.5589986989537709,0.9895748713529202,0.7742867851533455
Papanduva,2005,0.4248768401573382,0.7037225999330508,0.5642997200451945
Catanduvas,2005,0.5233420904065953,0.7702708322831496,0.6468064613448725
Passos Maia,2005,0.5444297271423281,0.8791970513266332,0.7118133892344807
Passo de Torres,2005,0.35968890965235134,0.9398716242262461,0.6497802669392987
Paraíso,2005,0.5992919042760074,0.9126188529879959,0.7559553786320017
Capinzal,2005,0.6131687281708735,0.7085423936598794,0.6608555609153764
Palmeira,2005,0.3885606308004707,0.6565197235947203,0.5225401771975955
Capivari de Baixo,2005,0.3639075535714534,0.8077477197152693,0.5858276366433613
Palmitos,2005,0.5925776686669069,0.7807108874884794,0.6866442780776931
Nova Itaberaba,2005,0.5177426096707842,0.7254141031708465,0.6215783564208154
Xavantina,2005,0.5322985002946727,0.8476072722715968,0.6899528862831348
Capão Alto,2005,0.4305667529815666,0.5278874980553768,0.4792271255184717
Nova Erechim,2005,0.5199122978874228,0.7770941788925692,0.648503238389996
Xaxim,2005,0.501528523599412,0.7567754160207575,0.6291519698100847
Nova Trento,2005,0.31632429193864936,0.5774356841365201,0.4468799880375848
Campo Alegre,2005,0.28785461267991774,0.4536151864121574,0.37073489954603756
Xanxerê,2005,0.5226668356433488,0.8747113704336582,0.6986891030385035
Navegantes,2005,0.42607623252708354,0.8476927497013678,0.6368844911142256
Caibi,2005,0.5853021931621718,0.8081022243256026,0.6967022087438872
Camboriú,2005,0.40751778150496987,0.8086324804560551,0.6080751309805125
Calmon,2005,0.4623927423291415,0.7428084646068552,0.6026006034679984
Orleans,2005,0.33104423670948724,0.597403587395327,0.4642239120524071
Zortéa,2005,0.5936655743077883,0.6774351566061229,0.6355503654569556
Campo Erê,2005,0.5298484503152996,0.935541883577851,0.7326951669465753
Otacílio Costa,2005,0.35584305851022036,0.5929450348528166,0.47439404668151847
Novo Horizonte,2005,0.5033032149497911,0.9610979649787028,0.732200589964247
Nova Veneza,2005,0.37345095522779065,0.7065607601443238,0.5400058576860572
Campo Belo do Sul,2005,0.45439741872672906,0.5464794657411789,0.500438442233954
Vargeão,2005,0.5609139042819197,0.9772226048342542,0.7690682545580869
Modelo,2005,0.49280423913127547,0.821202082347373,0.6570031607393243
Vidal Ramos,2005,0.32473793119940797,0.5811011325169971,0.45291953185820255
Mondaí,2005,0.6605084579974034,0.8772015117463097,0.7688549848718566
Botuverá,2005,0.30855608589483247,0.5426123632758928,0.4255842245853626
Vargem Bonita,2005,0.5026909429897811,0.7694124093954712,0.6360516761926261
Braço do Norte,2005,0.3383971964251668,0.6412561357237768,0.4898266660744718
Vargem,2005,0.48439095556963163,0.6250605495392664,0.554725752554449
Urussanga,2005,0.3971420484785172,0.7235541725336658,0.5603481105060915
Meleiro,2005,0.4029913607058255,0.8060450355573885,0.604518198131607
Urupema,2005,0.3497398536502878,0.5936624893276482,0.471701171488968
Bom Retiro,2005,0.33594254190087275,0.5948978736096213,0.46542020775524706
Bom Jesus do Oeste,2005,0.4989649086197038,0.8545196403218164,0.6767422744707601
Mirim Doce,2005,0.36417726116573274,0.5760828953595529,0.47013007826264286
Vitor Meireles,2005,0.35233019864075,0.5741101452163299,0.4632201719285399
Caçador,2005,0.45679615547386165,0.7324107903454802,0.594603472909671
Morro Grande,2005,0.3319863344737156,0.6810919384266534,0.5065391364501846
Witmarsum,2005,0.343937724835628,0.5530209812273222,0.4484793530314751
Morro da Fumaça,2005,0.423057136492889,0.8529130474805754,0.6379850919867323
Monte Carlo,2005,0.4683571471289468,0.6626912762265336,0.5655242116777401
Brunópolis,2005,0.4676939736136383,0.6306988483988007,0.5491964110062195
Braço do Trombudo,2005,0.34130768247039345,0.559058044613386,0.45018286354188974
Videira,2005,0.48488720290152143,0.7084962761850196,0.5966917395432705
Monte Castelo,2005,0.40023755618468604,0.6904468933811098,0.5453422247828978
Brusque,2005,0.33261899253625776,0.5839440381980544,0.4582815153671561
Trombudo Central,2005,0.33871045133159683,0.5561324795087536,0.4474214654201752
Maracajá,2005,0.41626209593508334,0.8704679605575049,0.6433650282462942
Benedito Novo,2005,0.30462874581407273,0.48648843371775036,0.3955585897659115
Biguaçu,2005,0.32689244632644465,0.7104247519524828,0.5186585991394637
Major Vieira,2005,0.4392450670993947,0.7368597327896896,0.5880523999445422
Barra Velha,2005,0.3853068124677436,0.7281581812022632,0.5567324968350034
Barra Bonita,2005,0.5603482767507321,0.8966398485565538,0.7284940626536429
Bandeirante,2005,0.618940469907458,0.89497667500507,0.756958572456264
Balneário Gaivota,2005,0.37426241709226526,0.954832252273671,0.6645473346829681
Balneário Barra do Sul,2005,0.3603464839684625,0.662426271271751,0.5113863776201067
Treze Tílias,2005,0.5033981928058036,0.737056318031235,0.6202272554185193
Belmonte,2005,0.6208904800938939,0.877330809275911,0.7491106446849025
Bela Vista do Toldo,2005,0.47402394252207614,0.7584313853484991,0.6162276639352876
União do Oeste,2005,0.4887716967736122,0.8180974917179362,0.6534345942457742
Bombinhas,2005,0.4335474040308425,0.9873856369040709,0.7104665204674567
Urubici,2005,0.3038310544536957,0.4931588819604063,0.398494968207051
Bom Jesus,2005,0.5286628371651768,0.9162328442972074,0.7224478407311921
Tunápolis,2005,0.6711852944732504,0.8910861979201259,0.7811357461966881
Matos Costa,2005,0.48321151224699416,0.7638772963903107,0.6235444043186524
Marema,2005,0.5014275662272574,0.8239064295855583,0.6626669979064078
Bom Jardim da Serra,2005,0.2891233644472369,0.5106699556755151,0.39989666006137603
Tubarão,2005,0.3725552578866977,0.7700386084651214,0.5712969331759096
Maravilha,2005,0.514708126072299,0.8382394699479407,0.6764737980101199
Turvo,2005,0.35807718541876643,0.766734495786347,0.5624058406025567
Bocaina do Sul,2006,0.2926757460050777,0.48649286304117023,0.389584304523124
Massaranduba,2006,0.2810932107086516,0.445051851143242,0.3630725309259468
Blumenau,2006,0.2481385421794664,0.37273552109775615,0.31043703163861125
Timbé do Sul,2006,0.292803994536987,0.41984423827334383,0.3563241164051654
Lontras,2006,0.32950606401978827,0.5036158446563067,0.4165609543380475
Ascurra,2006,0.26315990117746385,0.4499495366547387,0.35655471891610124
Tigrinhos,2006,0.38308182205839225,0.8802642444260941,0.6316730332422431
Arroio Trinta,2006,0.3773493719285763,0.7483622350674372,0.5628558034980067
Lindóia do Sul,2006,0.3551741871659546,0.7804385723460869,0.5678063797560208
Tijucas,2006,0.3346029077002867,0.47939067337491637,0.4069967905376015
Arvoredo,2006,0.3328033487517596,0.7211670795485821,0.5269852141501709
Leoberto Leal,2006,0.2703988571951129,0.3773578795680121,0.3238783683815625
Treviso,2006,0.3713177368080546,0.5528488852188271,0.46208331101344086
Balneário Arroio do Silva,2006,0.43132904055061694,0.8183771777869829,0.6248531091687999
Treze de Maio,2006,0.46627820509612117,0.7021281216156416,0.5842031633558814
Major Gercino,2006,0.2554770981742153,0.38204564258271906,0.3187613703784672
Balneário Camboriú,2006,0.440767296591725,0.6495803719616322,0.5451738342766785
Macieira,2006,0.37543232231953055,0.7626912036490892,0.5690617629843099
Luzerna,2006,0.36133955001808127,0.7334617854849067,0.547400667751494
Timbó,2006,0.24751894647059486,0.39544912377282293,0.32148403512170887
Luiz Alves,2006,0.31286550662798573,0.49868894270101405,0.4057772246644999
Três Barras,2006,0.5621261020737289,1.0,0.7810630510368645
Atalanta,2006,0.32400511940997195,0.5140655105973025,0.4190353150036372
Mafra,2006,0.5027207523321434,0.7540957903998277,0.6284082713659855
Timbó Grande,2006,0.3923175570044309,0.7810005505092209,0.5866590537568259
Aurora,2006,0.3332940980730276,0.5076796036333605,0.42048685085319404
Siderópolis,2006,0.35638882579901526,0.5218827415359206,0.43913578366746797
Laguna,2006,0.47406520499605387,1.0,0.7370326024980269
Antônio Carlos,2006,0.27714126374252457,0.472657316351802,0.37489929004716327
Serra Alta,2006,0.3772354652682939,0.8661345077530046,0.6216849865106493
Lajeado Grande,2006,0.39010727581137883,0.8381502890173411,0.61412878241436
Arabutã,2006,0.33680154911521765,0.7440525343085207,0.5404270417118692
Apiúna,2006,0.2715730763446396,0.4510787863389019,0.36132593134177077
Seara,2006,0.32291948975648355,0.7153705412800956,0.5191450155182895
Lages,2006,0.33807994217262677,0.4957215859452602,0.4169007640589435
Anitápolis,2006,0.31790375634150264,0.5065375157374684,0.41222063603948556
Taió,2006,0.3027571667712179,0.6037895864485459,0.4532733766098819
Lauro Müller,2006,0.35906532444323425,0.5262081711297234,0.4426367477864788
Tangará,2006,0.3493682188839772,0.6994074782331549,0.524387848558566
Lebon Régis,2006,0.37656232974590886,0.7188549408202586,0.5477086352830838
Armazém,2006,0.409742047280775,0.5712673741610332,0.4905047107209041
Sombrio,2006,0.3693010735302171,0.6434925023901608,0.5063967879601889
Laurentino,2006,0.32145638112969904,0.5451876318928339,0.4333220065112665
Araquari,2006,0.3283638343475583,0.6910296695058346,0.5096967519266964
Sul Brasil,2006,0.3834853242099988,0.8720066061106521,0.6277459651603254
Araranguá,2006,0.4378115331664321,0.7661796898387446,0.6019956115025884
Alfredo Wagner,2006,0.29660047390924127,0.4000420371397289,0.3483212555244851
São Miguel da Boa Vista,2006,0.377550665047082,0.8863198458574182,0.6319352554522502
Jardinópolis,2006,0.3811828672045802,0.8665015139003575,0.6238421905524688
São Martinho,2006,0.3841914353829141,0.5603693923726364,0.47228041387777525
Alto Bela Vista,2006,0.3591054396653537,0.6860445912469033,0.5225750154561285
Jaraguá do Sul,2006,0.2887546768423059,0.46653304599664447,0.37764386141947515
São Lourenço do Oeste,2006,0.43730473448820206,0.9680398813346789,0.7026723079114405
Águas Frias,2006,0.3578132944912086,0.8078722818607212,0.5828427881759649
São Ludgero,2006,0.4087785600372047,0.5114089541006345,0.4600937570689196
Jaguaruna,2006,0.5125681444377815,0.951312921205013,0.7319405328213973
Águas Mornas,2006,0.3048391426467548,0.5587032168876945,0.4317711797672247
José Boiteux,2006,0.3330875452831681,0.5738141113863656,0.45345082833476685
Saudades,2006,0.33660774170702495,0.8027925831394037,0.5697001624232143
Joinville,2006,0.3077049273905085,0.6292303634695418,0.4684676454300251
Schroeder,2006,0.28683904546478767,0.5242441626729348,0.40554160406886125
Angelina,2006,0.26591532655017763,0.41952718994754074,0.3427212582488592
Lacerdópolis,2006,0.3839450296404764,0.71345995045417,0.5487024900473232
Anita Garibaldi,2006,0.3814765864073443,0.5985067437379575,0.4899916650726509
Jupiá,2006,0.45194600617406433,1.0,0.7259730030870322
São Miguel do Oeste,2006,0.3881758809668352,0.8874208642994766,0.637798372633156
Joaçaba,2006,0.3617718312950131,0.7278155370640919,0.5447936841795524
Anchieta,2006,0.40857008453007265,0.9134783007615375,0.661024192645805
São Pedro de Alcântara,2006,0.293534559863708,0.5361314606544966,0.4148330102591023
Itapoá,2006,0.3545321340614269,1.0,0.6772660670307135
São José,2006,0.319445108880879,0.5250682535739133,0.4222566812273961
Itapiranga,2006,0.4012761310109857,0.8647765850077985,0.6330263580093921
Agrolândia,2006,0.3206040190494406,0.5204514175612437,0.42052771830534214
São João do Sul,2006,0.3028087133076072,0.5593685937167996,0.4310886535122034
Abdon Batista,2006,0.37566205867453817,0.6187223181442831,0.49719218840941065
Itajaí,2006,0.3589758695380354,0.5175563237524005,0.43826609664521793
São Joaquim,2006,0.2716463556711896,0.4134009673233454,0.34252366149726754
Itapema,2006,0.4025186520583477,0.656994716399247,0.5297566842287973
Abelardo Luz,2006,0.4124127933798496,0.9120790898247542,0.6622459416023019
São José do Cerrito,2006,0.3666477149907508,0.5986841750187549,0.48266594500475285
Jaborá,2006,0.35115754964226753,0.7372541823408876,0.5442058659915776
Água Doce,2006,0.373287238679469,0.7681904268911428,0.5707388327853059
Jacinto Machado,2006,0.31132389777981706,0.364677909954325,0.33800090386707105
Águas de Chapecó,2006,0.3357891544207168,0.7600697311679969,0.5479294427943568
São José do Cedro,2006,0.4229918783746629,0.9293696669419212,0.676180772658292
Ituporanga,2006,0.33789155931444476,0.4776391846668692,0.407765371990657
Agronômica,2006,0.33070294072598105,0.5271125791357004,0.42890775993084074
São Cristóvão do Sul,2006,0.3326995614194084,0.6023182554974463,0.46750890845842735
Irati,2006,0.4038442887892998,0.9039361409303601,0.65389021485983
São Carlos,2006,0.33189034786275406,0.760882387637136,0.546386367749945
São Domingos,2006,0.43437113718726394,0.9625103220478941,0.698440729617579
Irineópolis,2006,0.514262257469029,0.8833999114519375,0.6988310844604833
São Bonifácio,2006,0.3487567332946629,0.5736534640826756,0.4612050986886692
Ipumirim,2006,0.35668384494547545,0.7869317580300239,0.5718078014877497
Irani,2006,0.35096435483705923,0.765369731707712,0.5581670432723856
Iraceminha,2006,0.3578198108615033,0.8617916016759946,0.609805706268749
São João Batista,2006,0.2718020799987902,0.39479578197232973,0.33329893098555996
Itaiópolis,2006,0.44031619594418947,0.7037342875493163,0.5720252417467528
