municipio,ano,risk_norm,risk_norm_lag1,risk_norm_lag2,real_expense,real_expense_original,real_expense_pc,expense_interpolated,expense_missing_after_interpolation,pct_effect_0_1_same_year,pct_effect_0_1_lag1,pct_effect_0_1_lag2,pct_effect_0_1_cumulative_lag0_lag2,impact_real_brl_0_1_same_year,impact_real_brl_0_1_lag1,impact_real_brl_0_1_lag2,impact_real_brl_0_1_cumulative_lag0_lag2,impact_comparability_note
CURITIBANOS,2002,0.1697163551957035,,,50962712.99716686,50962712.99716686,1400.136077332159,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-414762.8533862706,-282140.74626167427,-125209.07572802447,-818109.893003842,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2003,0.1504523951478924,0.1697163551957035,,54162985.13527992,54162985.13527992,1481.1944380407504,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-440808.444869796,-299858.15407192684,-133071.7481197702,-869484.2045841616,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2004,0.1600090685650828,0.1504523951478924,0.1697163551957035,60988559.22278947,60988559.22278947,1660.1941218862653,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-496358.7564219347,-337646.027861561,-149841.33852320368,-979055.8768523288,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2005,0.1733470493189811,0.1600090685650828,0.1504523951478924,70162775.36266209,70162775.36266209,1901.1983731702662,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-571023.6209861011,-388436.49869488296,-172381.25164490964,-1126330.551671987,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2006,0.1704874057179295,0.1733470493189811,0.1600090685650828,76012603.14536102,76012603.14536102,2050.338334574869,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-618632.7673654427,-420822.42713249783,-186753.55419247164,-1220238.4639462172,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2007,0.1298378585153368,0.1704874057179295,0.1733470493189811,79050071.92234819,79050071.92234819,2122.6111428887402,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-643353.3747060475,-437638.51986157475,-194216.238883933,-1268999.275724068,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2008,0.1309212168613939,0.1298378585153368,0.1704874057179295,99384103.04892108,99384103.04892108,2656.5760252153423,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-808843.0096744895,-550212.1718348975,-244174.43564093474,-1595423.656432021,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2009,0.1042686067414549,0.1309212168613939,0.1298378585153368,96485482.74674918,96485482.74674918,2567.516764462062,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-785252.4283120132,-534164.7746873107,-237052.8844601409,-1548891.7940996438,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2010,0.1086994241130735,0.1042686067414549,0.1309212168613939,102887245.08312002,102887245.08312002,2725.634340445057,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-837353.5245288009,-569606.3337556821,-252781.22186659003,-1651659.9709103159,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2011,0.1231789941041699,0.1086994241130735,0.1042686067414549,109828613.10779692,109828613.10779692,2894.8419020973424,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-893846.2314315764,-608035.2681546051,-269835.30363625905,-1763090.4956605271,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2012,0.1761813473112078,0.1231789941041699,0.1086994241130735,125308768.59863254,125308768.59863254,3286.2845535843485,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-1019832.3315553878,-693736.8010120478,-307868.12895388657,-2011595.0906375335,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2013,0.1427000231679577,0.1761813473112078,0.1231789941041699,122504281.87857927,122504281.87857927,3196.6881349236874,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-997007.8615481128,-678210.5480019152,-300977.8523289174,-1966574.3647864386,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2014,0.1259095287751956,0.1427000231679577,0.1761813473112078,132441110.3701952,132441110.3701952,3438.8081383282615,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-1077879.2888408813,-733223.007920496,-325391.4095736484,-2126091.337411608,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2015,0.1682690194292708,0.1259095287751956,0.1427000231679577,123633738.12973355,123633738.12973355,3194.2506637948127,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-1006200.0036055765,-684463.465298298,-303752.78649088263,-1984705.6470208776,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2016,0.1560180069819975,0.1682690194292708,0.1259095287751956,121019481.3908401,121019481.3908401,3111.3205915915337,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-984923.7308025957,-669990.3671476557,-297329.88137570943,-1942738.7034427444,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2017,0.1973313122675583,0.1560180069819975,0.1682690194292708,135723850.6195713,135723850.6195713,3472.271284678462,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-1104596.0516009973,-751396.9772653717,-333456.69590372307,-2178789.518419471,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2018,0.1674205137297616,0.1973313122675583,0.1560180069819975,146641402.27911872,146641402.27911872,3733.2966177069884,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-1193449.1485418458,-811838.9355407549,-360279.76854078786,-2354050.1451555872,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2019,0.1824359931037621,0.1674205137297616,0.1973313122675583,162044667.87934628,162044667.87934628,4105.436757075715,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-1318809.4760458414,-897114.7891154377,-398123.68491755106,-2601320.418478997,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2020,0.1563618039808786,0.1824359931037621,0.1674205137297616,152799053.0620522,152799053.0620522,3852.5140178604856,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-1243563.529403549,-845929.0395588087,-375408.35408586875,-2452899.573039475,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2021,0.1663834169029112,0.1563618039808786,0.1824359931037621,164461178.8246461,164461178.8246461,4126.634672950264,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-1338476.383790086,-910493.1232220676,-404060.75310237205,-2640112.927641759,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2022,0.1826411629896849,0.1663834169029112,0.1563618039808786,194386066.65934289,194386066.65934289,4854.190701943885,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-1582021.7355901941,-1076163.8595101382,-477582.4972696319,-3120500.3588594967,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
CURITIBANOS,2023,0.146424233553711,0.1826411629896849,0.1663834169029112,210554341.74,210554341.74,5257.943357223125,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-1713608.1349869508,-1165674.9731997533,-517305.9472177944,-3380051.411352099,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2002,0.167511879280753,,,19136005.026500948,19136005.026500948,2119.1589176634493,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-155739.43340981047,-105941.11696809143,-47014.79496643387,-307192.33934076456,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2003,0.1284749638940344,0.167511879280753,,18731352.425516155,18731352.425516155,2085.7805718519185,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-152446.14587576652,-103700.87150029375,-46020.613629128224,-300696.4077738207,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2004,0.1412846105149712,0.1284749638940344,0.167511879280753,20620690.57859266,20620690.57859266,2308.8893269054597,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-167822.62874521507,-114160.66151342145,-50662.483536987194,-331026.15561019327,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2005,0.1977769046132245,0.1412846105149712,0.1284749638940344,21389937.531485647,21389937.531485647,2408.3699297962785,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-174083.18754157124,-118419.38120443969,-52552.42805355334,-343374.95937893685,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2006,0.1438829973717516,0.1977769046132245,0.1412846105149712,21618002.194299422,21618002.194299422,2447.6904658400613,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-175939.3043913645,-119681.9971520203,-53112.754691554816,-347036.10585092526,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2007,0.1178342734788549,0.1438829973717516,0.1977769046132245,22759207.42314287,22759207.42314287,2591.426976731326,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-185227.06615241425,-125999.95936336322,-55916.55463696628,-365355.9956832511,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2008,0.1524379070672951,0.1178342734788549,0.1438829973717516,23392701.83085397,23392701.83085397,2678.655883528452,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-190382.7953648898,-129507.12321773147,-57472.971958642,-375525.54929669143,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2009,0.0961102329641183,0.1524379070672951,0.1178342734788549,23992864.05008858,23992864.05008858,2763.0407151596223,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-195267.2487211745,-132829.75277284032,-58947.49622035906,-385160.01771657856,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2010,0.1334068603044422,0.0961102329641183,0.1524379070672951,29424745.914212637,29424745.914212637,3408.008560830743,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-239474.91916733922,-162901.8410236054,-72292.95739524983,-472358.59937205457,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2011,0.1310681712723209,0.1334068603044422,0.0961102329641183,27760685.133874636,27760685.133874636,3218.5057737526627,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-225931.86863351965,-153689.2359094419,-68204.56609879434,-445645.2533414008,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2012,0.1893661709153569,0.1310681712723209,0.1334068603044422,30894293.927460402,30894293.927460402,3585.411287519583,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-251434.91680711662,-171037.5808369104,-75903.45490716479,-495949.41110825416,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2013,0.1135531151159341,0.1893661709153569,0.1310681712723209,27932672.173242528,27932672.173242528,3244.966562876688,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-227331.59464884482,-154641.3938457215,-68627.11695941376,-448406.17971482873,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2014,0.1163116898669558,0.1135531151159341,0.1893661709153569,35646309.06918635,35646309.06918635,4145.240995719011,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-290109.4543975033,-197345.77793795307,-87578.56772492551,-572234.0194132747,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2015,0.1291842967108262,0.1163116898669558,0.1135531151159341,28138532.205258526,28138532.205258526,3275.4771308309632,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-229006.99788496946,-155781.08009165732,-69132.88956888016,-451710.87286913034,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2016,0.126923151171431,0.1291842967108262,0.1163116898669558,29644525.055353366,29644525.055353366,3454.2676596776237,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-241263.60384155152,-164118.58650765455,-72832.92753239814,-475886.73747673345,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2017,0.162388041800948,0.126923151171431,0.1291842967108262,30055992.823117662,30055992.823117662,3505.753439710458,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-244612.3569866968,-166396.56223210428,-73843.85289064005,-482492.07364631473,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2018,0.1275843713347013,0.162388041800948,0.126923151171431,34811105.176663674,34811105.176663674,4064.502044445825,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-283312.1014064786,-192721.90617645357,-85526.57517435179,-558826.4018245859,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2019,0.1531127135192926,0.1275843713347013,0.162388041800948,36297120.76782038,36297120.76782038,4242.300229993032,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-295406.1213382453,-200948.81410948973,-89177.53148620491,-582681.5693536544,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2020,0.1403187818826802,0.1531127135192926,0.1275843713347013,34657743.13545627,34657743.13545627,4054.801864377537,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-282063.95596697147,-191872.86031115838,-85149.78362810092,-556364.4645425181,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2021,0.1266562828166494,0.1403187818826802,0.1531127135192926,41123053.90659877,41123053.90659877,4816.097818542954,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-334682.24462866667,-227666.23743935782,-101034.25167033792,-660152.7911865495,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2022,0.1547819363543404,0.1266562828166494,0.1403187818826802,53908436.480920784,53908436.480920784,6319.863596825414,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-438736.7865926257,-298448.9169438959,-132446.35359373916,-865397.9077578211,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DESCANSO,2023,0.139311289666506,0.1547819363543404,0.1266562828166494,51023210.61,51023210.61,5981.619063305979,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-415255.21654839517,-282475.674302745,-125357.71087205636,-819081.0676656906,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2002,0.0597152016946701,,,22854898.476559144,22854898.476559144,1591.322950283323,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-186005.85307375964,-126529.72600319918,-56151.65570692617,-366892.1344181761,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2003,0.0634789998237455,0.0597152016946701,,25532123.392176423,25532123.392176423,1770.8137153600926,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-207794.5958594895,-141351.42977796876,-62729.26583571019,-409869.9128850453,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2004,0.0530668695029796,0.0634789998237455,0.0597152016946701,33892043.26183158,33892043.26183158,2341.5162812849985,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-275832.26527107507,-187633.77802821653,-83268.55384610438,-544072.6024173802,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2005,0.073591701706714,0.0530668695029796,0.0634789998237455,25715488.5939031,25715488.5939031,1769.759374687939,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-209286.9236773616,-142366.57971428518,-63179.771432422756,-412813.494118124,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2006,0.0526514581227567,0.073591701706714,0.0530668695029796,32329841.736319654,32329841.736319654,2216.406958188999,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-263118.2019063218,-178985.08806848922,-79430.4181267377,-518994.41391987907,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2007,0.055094418094463,0.0526514581227567,0.073591701706714,29791866.745823655,29791866.745823655,2034.588344077503,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-242462.75232420024,-164934.30239207097,-73194.92782231628,-478252.02942326607,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2008,0.0539744700089825,0.055094418094463,0.0526514581227567,39482048.80319449,39482048.80319449,2686.0729313409593,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-321326.8339944795,-218581.27360473157,-97002.50531739861,-633809.5604084027,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2009,0.0399758342820334,0.0539744700089825,0.055094418094463,39447675.13727366,39447675.13727366,2673.5304974804076,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-321047.0820166077,-218390.97345812846,-96918.05347631294,-633257.7562658287,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2010,0.0676269342504918,0.0399758342820334,0.0539744700089825,48442454.99447632,48442454.99447632,3270.707919416401,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-394251.5944875612,-268188.04571194894,-119017.11386895739,-777651.9212110558,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2011,0.0515841239078242,0.0676269342504918,0.0399758342820334,52468984.60946427,52468984.60946427,3538.6464000448004,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-427021.72806442884,-290479.7959663082,-128909.79857575837,-842290.2326109557,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2012,0.0752771870358213,0.0515841239078242,0.0676269342504918,63858059.04331605,63858059.04331605,4301.992457697319,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-519712.3391367945,-353532.2076417882,-156891.34428623752,-1025120.2649722481,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2013,0.0425131246643921,0.0752771870358213,0.0515841239078242,77084386.4066164,77084386.4066164,5187.287320645104,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-627355.53461048,-426756.0541193141,-189386.79295921497,-1237443.9154934632,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2014,0.0548278071134274,0.0425131246643921,0.0752771870358213,71719564.01372288,71719564.01372288,4820.943133344581,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-583693.6313732881,-397055.2217955627,-176206.08860196167,-1151321.84671587,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2015,0.071342224493232,0.0548278071134274,0.0425131246643921,70994781.19194241,70994781.19194241,4766.963267642747,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-577794.9463628624,-393042.6652775031,-174425.386950075,-1139686.8304087357,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2016,0.0831920513285438,0.071342224493232,0.0548278071134274,76469533.65468577,76469533.65468577,5128.913354216155,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-622351.5215427822,-423352.0945561645,-187876.17587761753,-1227573.6183779414,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2017,0.0940074847563429,0.0831920513285438,0.071342224493232,56019736.000494055,56019736.000494055,3753.1856335229477,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-455919.7142978276,-310137.53371881985,-137633.5550962472,-899290.8251963643,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2018,0.0614543826073832,0.0940074847563429,0.0831920513285438,63464658.842797115,63464658.842797115,4247.305787324411,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-516510.6298851886,-351354.2579286307,-155924.8087036257,-1018804.9693958111,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2019,0.0901200552505827,0.0614543826073832,0.0940074847563429,61538701.527786374,61538701.527786374,4113.893308450664,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-500836.11994458904,-340691.7362109296,-151192.97004900916,-987887.3702287298,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2020,0.0678636164183171,0.0901200552505827,0.0614543826073832,65166139.54927501,65166139.54927501,4351.613641424693,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-530358.2245538573,-360774.0279534762,-160105.13612534298,-1046119.0215107782,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2021,0.0392747401237373,0.0678636164183171,0.0901200552505827,61638312.04187537,61638312.04187537,4111.527826738917,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-501646.80561301333,-341243.2018438942,-151437.7007485418,-989486.4284858508,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2022,0.0939655877566177,0.0392747401237373,0.0678636164183171,84628709.53585652,84628709.53585652,5638.906552229246,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-688755.4249209824,-468523.0800985109,-207922.26076404366,-1358553.7431510321,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DIONISIO CERQUEIRA,2023,0.07137149825515,0.0939655877566177,0.0392747401237373,91090553.94,91090553.94,6069.46654717484,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-741345.5023634776,-504297.26665944257,-223798.21237176305,-1462286.423834166,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DONA EMMA,2002,0.4072858762108436,,,9979141.924871212,9979141.924871212,2942.484497514658,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-81215.79750544757,-55246.71635693426,-24517.51611107056,-160196.23470360378,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DONA EMMA,2003,0.2925784230521419,0.4072858762108436,,9538877.053002259,9538877.053002259,2778.9072577644524,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-77632.67753865421,-52809.313554049484,-23435.839833646056,-153128.6155358785,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DONA EMMA,2004,0.303766068890512,0.2925784230521419,0.4072858762108436,9767741.781149518,9767741.781149518,2811.8319365390976,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-79495.30576433576,-54076.35883862907,-23998.13213310933,-156802.6055424018,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DONA EMMA,2005,0.3947034588437441,0.303766068890512,0.2925784230521419,12134926.683631698,12134926.683631698,3452.3262257842666,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-98760.77078581118,-67181.61316374359,-29814.012338184064,-194803.27845394143,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DONA EMMA,2006,0.3503208994277276,0.3947034588437441,0.303766068890512,12041042.825559856,12041042.825559856,3385.929594949625,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-97996.691823552,-66661.85155333272,-29583.35132342196,-193296.15081954308,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DONA EMMA,2007,0.2962026196906547,0.3503208994277276,0.3947034588437441,14017398.507704917,14017398.507704917,3896.535972564885,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-114081.37165757545,-77603.38967493757,-34439.01252585773,-225022.80037501547,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DONA EMMA,2008,0.3090239807430028,0.2962026196906547,0.3503208994277276,15755971.256989866,15755971.256989866,4330.22900483424,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-128230.84196448643,-87228.5093764875,-38710.47050408587,-252932.29502801748,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DONA EMMA,2009,0.2490576519076957,0.3090239807430028,0.2962026196906547,17542709.055047307,17542709.055047307,4767.299596458314,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-142772.3061800317,-97120.28134211838,-43100.26404344345,-281614.9883704217,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DONA EMMA,2010,0.3752517258104393,0.2490576519076957,0.3090239807430028,17215802.554789625,17215802.554789625,4626.660186721211,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-140111.75957912894,-95310.45532391519,-42297.09524925027,-276367.12328986876,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
DONA EMMA,2011,0.3902597370042146,0.3752517258104393,0.2490576519076957,17612934.779854193,17612934.779854193,4680.971327034247,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-143343.8421185451,-97509.06634273016,-43272.79995407854,-282742.3294562676,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
