municipio,ano,exposure_index
CERRO NEGRO,2003,0.02818178671858042
CERRO NEGRO,2004,0.02745590402570738
CERRO NEGRO,2005,0.03608052190876535
CERRO NEGRO,2006,0.061773621473605135
CERRO NEGRO,2007,0.07015337104308474
CERRO NEGRO,2008,0.06476082694281975
CERRO NEGRO,2009,0.0658842289919028
CERRO NEGRO,2010,0.03564689583822486
CERRO NEGRO,2011,0.029892031736164136
CERRO NEGRO,2012,0.04609506954919708
CERRO NEGRO,2013,0.05896767895585164
CERRO NEGRO,2014,0.05553323272609324
CERRO NEGRO,2015,0.04522504696032277
CERRO NEGRO,2016,0.047587909005840354
CERRO NEGRO,2017,0.06094060752307173
CERRO NEGRO,2018,0.04575020391967744
CERRO NEGRO,2019,0.05826078202860049
CERRO NEGRO,2020,0.036832177541787775
CERRO NEGRO,2021,0.012158792553076107
CERRO NEGRO,2022,0.05248377788902229
CERRO NEGRO,2023,0.059645998978443825
CHAPADAO DO LAGEADO,2002,0.0
CHAPADAO DO LAGEADO,2003,0.0
CHAPADAO DO LAGEADO,2004,0.0
CHAPADAO DO LAGEADO,2005,0.0
CHAPADAO DO LAGEADO,2006,0.0
CHAPADAO DO LAGEADO,2007,0.0
CHAPADAO DO LAGEADO,2008,0.011318181774601862
CHAPADAO DO LAGEADO,2009,0.022341883731373163
CHAPADAO DO LAGEADO,2010,0.03053276745594405
CHAPADAO DO LAGEADO,2011,0.0
CHAPADAO DO LAGEADO,2012,0.02093096791506885
CHAPADAO DO LAGEADO,2013,0.03433535188936168
CHAPADAO DO LAGEADO,2014,0.05125114056711595
CHAPADAO DO LAGEADO,2015,0.045077938122435615
CHAPADAO DO LAGEADO,2016,0.05472890912960109
CHAPADAO DO LAGEADO,2017,0.07777801551789158
CHAPADAO DO LAGEADO,2018,0.0697382694811691
CHAPADAO DO LAGEADO,2019,0.07438241204744975
CHAPADAO DO LAGEADO,2020,0.07373410979723793
CHAPADAO DO LAGEADO,2021,0.05321375088887572
CHAPADAO DO LAGEADO,2022,0.06536389879521548
CHAPADAO DO LAGEADO,2023,0.07084980723279602
CHAPECO,2002,0.18094064055382933
CHAPECO,2003,0.16795121745513578
CHAPECO,2004,0.1793956702262366
CHAPECO,2005,0.17102537285047875
CHAPECO,2006,0.2482696854468061
CHAPECO,2007,0.26045806624337736
CHAPECO,2008,0.2537697004156288
CHAPECO,2009,0.251467235422855
CHAPECO,2010,0.21044820066714112
CHAPECO,2011,0.17416892609374257
CHAPECO,2012,0.1656752622138422
CHAPECO,2013,0.18811511449582946
CHAPECO,2014,0.19522236943410515
CHAPECO,2015,0.18767988805735597
CHAPECO,2016,0.22105979694993508
CHAPECO,2017,0.22129050935073247
CHAPECO,2018,0.21414122722676965
CHAPECO,2019,0.24932372946775633
CHAPECO,2020,0.2708904318988078
CHAPECO,2021,0.2559263351029187
CHAPECO,2022,0.23715645050404896
CHAPECO,2023,0.24866465296971654
COCAL DO SUL,2002,0.32740579279952475
COCAL DO SUL,2003,0.33149014176704217
COCAL DO SUL,2004,0.3720951763493747
COCAL DO SUL,2005,0.36733541935513814
COCAL DO SUL,2006,0.49469245849222876
COCAL DO SUL,2007,0.4873175224610766
COCAL DO SUL,2008,0.5089482150277521
COCAL DO SUL,2009,0.5156945580744917
COCAL DO SUL,2010,0.44157341783649895
COCAL DO SUL,2011,0.3509476907869183
COCAL DO SUL,2012,0.35736628366779344
COCAL DO SUL,2013,0.3520162568078756
COCAL DO SUL,2014,0.3834908887203742
COCAL DO SUL,2015,0.3994672454668895
COCAL DO SUL,2016,0.47512146713351644
COCAL DO SUL,2017,0.47069763275894316
COCAL DO SUL,2018,0.47184880013651165
COCAL DO SUL,2019,0.516157319076514
COCAL DO SUL,2020,0.5215772554826067
COCAL DO SUL,2021,0.502748516221056
COCAL DO SUL,2022,0.4887623617181558
COCAL DO SUL,2023,0.47538722336379985
CONCORDIA,2002,0.20052053685488608
CONCORDIA,2003,0.19851603058838946
CONCORDIA,2004,0.21540491049854946
CONCORDIA,2005,0.20381150588276836
CONCORDIA,2006,0.28892537992623524
CONCORDIA,2007,0.2705168817259972
CONCORDIA,2008,0.2528156405662418
CONCORDIA,2009,0.2681215916094719
CONCORDIA,2010,0.2158553514641915
CONCORDIA,2011,0.1713851479676084
CONCORDIA,2012,0.12901920979984194
CONCORDIA,2013,0.18878566888829393
CONCORDIA,2014,0.20651284693125227
CONCORDIA,2015,0.2079500910400109
CONCORDIA,2016,0.25729920387891003
CONCORDIA,2017,0.2706039205859139
CONCORDIA,2018,0.2718071795741732
CONCORDIA,2019,0.29842130109271386
CONCORDIA,2020,0.3037586244888945
CONCORDIA,2021,0.27891008107547677
CONCORDIA,2022,0.24984899641818442
CONCORDIA,2023,0.25118889319448806
CORDILHEIRA ALTA,2002,0.20529902620485957
CORDILHEIRA ALTA,2003,0.19901035742894732
CORDILHEIRA ALTA,2004,0.2261108336280499
CORDILHEIRA ALTA,2005,0.22810211003182818
CORDILHEIRA ALTA,2006,0.2757156107104518
CORDILHEIRA ALTA,2007,0.27323369004142806
CORDILHEIRA ALTA,2008,0.23569471683687268
CORDILHEIRA ALTA,2009,0.23340188362029113
CORDILHEIRA ALTA,2010,0.22494525167738635
CORDILHEIRA ALTA,2011,0.21773934148979257
CORDILHEIRA ALTA,2012,0.20979496474073273
CORDILHEIRA ALTA,2013,0.2269583832297677
CORDILHEIRA ALTA,2014,0.2688927065190222
CORDILHEIRA ALTA,2015,0.2949726699557601
CORDILHEIRA ALTA,2016,0.32321523662661505
CORDILHEIRA ALTA,2017,0.3016742141131081
CORDILHEIRA ALTA,2018,0.31051107236679487
CORDILHEIRA ALTA,2019,0.3477887766705275
CORDILHEIRA ALTA,2020,0.42687415215602553
CORDILHEIRA ALTA,2021,0.428458929714069
CORDILHEIRA ALTA,2022,0.4274589057155599
CORDILHEIRA ALTA,2023,0.4526421454358849
CORONEL FREITAS,2002,0.3012685595974358
CORONEL FREITAS,2003,0.3065485696113672
CORONEL FREITAS,2004,0.2970827942807286
CORONEL FREITAS,2005,0.2822721900411089
CORONEL FREITAS,2006,0.3094196006062071
CORONEL FREITAS,2007,0.32122443100661013
CORONEL FREITAS,2008,0.2940672786020773
CORONEL FREITAS,2009,0.3040187471450213
CORONEL FREITAS,2010,0.26503624432721684
CORONEL FREITAS,2011,0.2132127500545388
CORONEL FREITAS,2012,0.22569896398603526
CORONEL FREITAS,2013,0.22094292733294785
CORONEL FREITAS,2014,0.24331828388200627
CORONEL FREITAS,2015,0.23515760396646967
CORONEL FREITAS,2016,0.27050413917719435
CORONEL FREITAS,2017,0.2523972954761749
CORONEL FREITAS,2018,0.2818510555870764
CORONEL FREITAS,2019,0.30190839876109177
CORONEL FREITAS,2020,0.31300747906221493
CORONEL FREITAS,2021,0.2910530658801556
CORONEL FREITAS,2022,0.2752723524020111
CORONEL FREITAS,2023,0.28457865700309404
CORONEL MARTINS,2002,0.0
CORONEL MARTINS,2003,0.0
CORONEL MARTINS,2004,0.014624173923661802
CORONEL MARTINS,2005,0.013820122307796752
CORONEL MARTINS,2006,0.0
CORONEL MARTINS,2007,0.0
CORONEL MARTINS,2008,0.026148958420277115
CORONEL MARTINS,2009,0.02797058893735331
CORONEL MARTINS,2010,0.022949063628685033
CORONEL MARTINS,2011,0.00941244475644557
CORONEL MARTINS,2012,0.009796577508176255
CORONEL MARTINS,2013,0.0
CORONEL MARTINS,2014,0.0
CORONEL MARTINS,2015,0.0
CORONEL MARTINS,2016,0.011285813924840238
CORONEL MARTINS,2017,0.010943408173972826
CORONEL MARTINS,2018,0.012997627391094651
CORONEL MARTINS,2019,0.02286958826576697
CORONEL MARTINS,2020,0.027035606183693488
CORONEL MARTINS,2021,0.02799684227057824
CORONEL MARTINS,2022,0.045119895530103114
CORONEL MARTINS,2023,0.05391281947981362
CORREIA PINTO,2002,0.10660460582238651
CORREIA PINTO,2003,0.10536897907183054
CORREIA PINTO,2004,0.12511485645268924
CORREIA PINTO,2005,0.1231682245490567
CORREIA PINTO,2006,0.16353478030006685
CORREIA PINTO,2007,0.14954358014991195
CORREIA PINTO,2008,0.1475996744176248
CORREIA PINTO,2009,0.14470835125630307
CORREIA PINTO,2010,0.12431189735598572
CORREIA PINTO,2011,0.10746364677452297
CORREIA PINTO,2012,0.1242494151236953
CORREIA PINTO,2013,0.14489838505641256
CORREIA PINTO,2014,0.1535478094686838
CORREIA PINTO,2015,0.15721165441282595
CORREIA PINTO,2016,0.19319133428325636
CORREIA PINTO,2017,0.19536969587417186
CORREIA PINTO,2018,0.19812322718620393
CORREIA PINTO,2019,0.2405330832820077
CORREIA PINTO,2020,0.22482999645933172
CORREIA PINTO,2021,0.19700487920394083
CORREIA PINTO,2022,0.21130550714292812
CORREIA PINTO,2023,0.2039752267808461
CORUPA,2002,0.32038824598497906
CORUPA,2003,0.2960491841535367
CORUPA,2004,0.30203204452675847
CORUPA,2005,0.2997851446641359
CORUPA,2006,0.38380412604879
CORUPA,2007,0.3916524905983232
CORUPA,2008,0.40802791112717185
CORUPA,2009,0.4275279842235601
CORUPA,2010,0.362344669727026
CORUPA,2011,0.3068550022648523
CORUPA,2012,0.3387991743589214
CORUPA,2013,0.3374468970355428
CORUPA,2014,0.3460037408582355
CORUPA,2015,0.3598968308253972
CORUPA,2016,0.4055420876451959
CORUPA,2017,0.4298740779465867
CORUPA,2018,0.42188426227988296
CORUPA,2019,0.4603369439391248
CORUPA,2020,0.4720491120586201
CORUPA,2021,0.4991863779732797
CORUPA,2022,0.47591427211371984
CORUPA,2023,0.471899156205973
CRICIUMA,2002,0.24909047915373272
CRICIUMA,2003,0.24006484284457244
CRICIUMA,2004,0.250431493959377
CRICIUMA,2005,0.24131163200862424
CRICIUMA,2006,0.30309356792049735
CRICIUMA,2007,0.2780082651429162
CRICIUMA,2008,0.27455923179595176
CRICIUMA,2009,0.2861517009013763
CRICIUMA,2010,0.24860396584674857
CRICIUMA,2011,0.20979234793155227
CRICIUMA,2012,0.21947880093685104
CRICIUMA,2013,0.20895879176681387
CRICIUMA,2014,0.21979882365205028
CRICIUMA,2015,0.21458166447254048
CRICIUMA,2016,0.2455933800507239
CRICIUMA,2017,0.24056703628900702
CRICIUMA,2018,0.2328499601393349
CRICIUMA,2019,0.25626378618465134
CRICIUMA,2020,0.25756016859577535
CRICIUMA,2021,0.24991546591649633
CRICIUMA,2022,0.24766268287556176
CRICIUMA,2023,0.24406828264174218
CUNHA PORA,2002,0.18634846430032148
CUNHA PORA,2003,0.21722368656511423
CUNHA PORA,2004,0.24943413064027853
CUNHA PORA,2005,0.26561643165263094
CUNHA PORA,2006,0.2681727408063439
CUNHA PORA,2007,0.23312296733911553
CUNHA PORA,2008,0.25163551527820205
CUNHA PORA,2009,0.255500611656937
CUNHA PORA,2010,0.24309631660133657
CUNHA PORA,2011,0.20027818676826775
CUNHA PORA,2012,0.2120449113687017
CUNHA PORA,2013,0.21831129349454734
CUNHA PORA,2014,0.22622376790214865
CUNHA PORA,2015,0.22901699787086247
CUNHA PORA,2016,0.2621144517260277
CUNHA PORA,2017,0.26329904735288023
CUNHA PORA,2018,0.25714870436138854
CUNHA PORA,2019,0.2838194515165178
CUNHA PORA,2020,0.2944599983057109
CUNHA PORA,2021,0.2965895210661379
CUNHA PORA,2022,0.3043061724026409
CUNHA PORA,2023,0.29394165483026835
CUNHATAI,2002,0.061177024853153336
CUNHATAI,2003,0.08052026583528314
CUNHATAI,2004,0.05878505744154722
CUNHATAI,2005,0.02055761059035097
CUNHATAI,2006,0.06189505099399109
CUNHATAI,2007,0.1168947178649113
CUNHATAI,2008,0.12575411266402312
CUNHATAI,2009,0.1288751987311757
CUNHATAI,2010,0.14299140396678225
CUNHATAI,2011,0.10899987467832688
CUNHATAI,2012,0.11069514029115846
CUNHATAI,2013,0.09209238361122973
CUNHATAI,2014,0.13113485243073544
CUNHATAI,2015,0.1353257410660401
CUNHATAI,2016,0.15658928442429096
CUNHATAI,2017,0.16255680370444422
CUNHATAI,2018,0.16412726799305524
CUNHATAI,2019,0.1778550808368008
CUNHATAI,2020,0.1804061724830365
CUNHATAI,2021,0.16787118874962903
CUNHATAI,2022,0.2187241985462227
CUNHATAI,2023,0.217483818900587
CURITIBANOS,2002,0.1989098740208041
CURITIBANOS,2003,0.1933552820153026
CURITIBANOS,2004,0.20136013061160346
CURITIBANOS,2005,0.1815215512083833
CURITIBANOS,2006,0.21528643550317217
CURITIBANOS,2007,0.19107841636030287
CURITIBANOS,2008,0.17355204648690492
CURITIBANOS,2009,0.17446123659103696
CURITIBANOS,2010,0.14078007067570375
CURITIBANOS,2011,0.12628479503167211
CURITIBANOS,2012,0.13666936413284445
CURITIBANOS,2013,0.13691121926145425
CURITIBANOS,2014,0.13873719095747578
CURITIBANOS,2015,0.1465217897324606
CURITIBANOS,2016,0.1750591493579554
CURITIBANOS,2017,0.17156852092109703
CURITIBANOS,2018,0.1793183423534087
CURITIBANOS,2019,0.19883630516854003
CURITIBANOS,2020,0.20740356695281204
CURITIBANOS,2021,0.2048462626950252
CURITIBANOS,2022,0.19286876418557783
CURITIBANOS,2023,0.17402737653256078
DESCANSO,2002,0.12477222622774777
DESCANSO,2003,0.1260562112500079
DESCANSO,2004,0.12309411170855548
DESCANSO,2005,0.13898318061610587
DESCANSO,2006,0.14863412658657815
DESCANSO,2007,0.1395905470161113
DESCANSO,2008,0.1492105328686567
DESCANSO,2009,0.13542260908542145
DESCANSO,2010,0.11666098208437123
DESCANSO,2011,0.10163717112748327
DESCANSO,2012,0.1123319776654716
DESCANSO,2013,0.1057457857135972
DESCANSO,2014,0.1122178231420225
DESCANSO,2015,0.1013628318203191
DESCANSO,2016,0.12347611993043472
DESCANSO,2017,0.10597327498011193
DESCANSO,2018,0.11010767940837811
DESCANSO,2019,0.1151005550742708
DESCANSO,2020,0.13259355519490257
DESCANSO,2021,0.12007175789217814
DESCANSO,2022,0.1125586496557147
DESCANSO,2023,0.12226532855139911
DIONISIO CERQUEIRA,2002,0.04037732785286223
DIONISIO CERQUEIRA,2003,0.048044300037537596
DIONISIO CERQUEIRA,2004,0.04103007421112806
DIONISIO CERQUEIRA,2005,0.04746888173625508
DIONISIO CERQUEIRA,2006,0.04930709445134923
DIONISIO CERQUEIRA,2007,0.05311861299831159
DIONISIO CERQUEIRA,2008,0.04879025132686667
DIONISIO CERQUEIRA,2009,0.04835883860302226
DIONISIO CERQUEIRA,2010,0.0486001500026101
DIONISIO CERQUEIRA,2011,0.039878077570667025
DIONISIO CERQUEIRA,2012,0.04802925954153978
DIONISIO CERQUEIRA,2013,0.04126448984799131
DIONISIO CERQUEIRA,2014,0.05039812991337904
DIONISIO CERQUEIRA,2015,0.05291697190817804
DIONISIO CERQUEIRA,2016,0.07101140093973224
DIONISIO CERQUEIRA,2017,0.057791232849531526
DIONISIO CERQUEIRA,2018,0.05200572881008891
DIONISIO CERQUEIRA,2019,0.0667446573241614
DIONISIO CERQUEIRA,2020,0.06096429516216163
DIONISIO CERQUEIRA,2021,0.03735780967572181
DIONISIO CERQUEIRA,2022,0.0703159877441526
DIONISIO CERQUEIRA,2023,0.07052448022051414
DONA EMMA,2002,0.38364959415635935
DONA EMMA,2003,0.37983765335713227
DONA EMMA,2004,0.4014567351014999
DONA EMMA,2005,0.383753661777406
DONA EMMA,2006,0.4354381792825367
DONA EMMA,2007,0.39215973254455205
DONA EMMA,2008,0.4467389159854835
DONA EMMA,2009,0.5075676383214751
DONA EMMA,2010,0.508393450218886
DONA EMMA,2011,0.43263594479784584
DONA EMMA,2012,0.48698806923351623
DONA EMMA,2013,0.4853949495058455
DONA EMMA,2014,0.5334500634204195
DONA EMMA,2015,0.5224856933325991
DONA EMMA,2016,0.5649099444881083
DONA EMMA,2017,0.5865724959479315
DONA EMMA,2018,0.6099919357010377
DONA EMMA,2019,0.6278764832033492
DONA EMMA,2020,0.6330814391239953
DONA EMMA,2021,0.6634268257386609
DONA EMMA,2022,0.6298842612051847
DONA EMMA,2023,0.5798837174406558
DOUTOR PEDRINHO,2002,0.5175660041339727
DOUTOR PEDRINHO,2003,0.5160547436689212
DOUTOR PEDRINHO,2004,0.5691776793001204
DOUTOR PEDRINHO,2005,0.5967832676993171
DOUTOR PEDRINHO,2006,0.7398937041795417
DOUTOR PEDRINHO,2007,0.6876118531484663
DOUTOR PEDRINHO,2008,0.7073558184979203
DOUTOR PEDRINHO,2009,0.6589171933698784
DOUTOR PEDRINHO,2010,0.6430903062619634
DOUTOR PEDRINHO,2011,0.6354646029033726
DOUTOR PEDRINHO,2012,0.6590576057737529
DOUTOR PEDRINHO,2013,0.7081839041296444
DOUTOR PEDRINHO,2014,0.7262568649447425
DOUTOR PEDRINHO,2015,0.7133999606961687
DOUTOR PEDRINHO,2016,0.8133863788469506
DOUTOR PEDRINHO,2017,0.8342673612336609
DOUTOR PEDRINHO,2018,0.8060429905952872
DOUTOR PEDRINHO,2019,0.813820889985537
DOUTOR PEDRINHO,2020,0.7942446259050968
DOUTOR PEDRINHO,2021,0.7748514808274702
DOUTOR PEDRINHO,2022,0.742510309499583
DOUTOR PEDRINHO,2023,0.7395996427936226
ENTRE RIOS,2002,0.011747226615627084
ENTRE RIOS,2003,0.04767522959526742
ENTRE RIOS,2004,0.05461654117179582
ENTRE RIOS,2005,0.02807314886845385
ENTRE RIOS,2006,0.024084014336762508
ENTRE RIOS,2007,0.04966953930691945
ENTRE RIOS,2008,0.06528282745908694
ENTRE RIOS,2009,0.06501592211444326
ENTRE RIOS,2010,0.0454258997890944
ENTRE RIOS,2011,0.03832087836780294
ENTRE RIOS,2012,0.056326699277192485
ENTRE RIOS,2013,0.03068386060332543
ENTRE RIOS,2014,0.04449949186837131
ENTRE RIOS,2015,0.05063631308391709
ENTRE RIOS,2016,0.054032228934324494
ENTRE RIOS,2017,0.0363096452238335
ENTRE RIOS,2018,0.014228077408508476
ENTRE RIOS,2019,0.04801682203946066
ENTRE RIOS,2020,0.042066347498118016
ENTRE RIOS,2021,0.01789842399070741
ENTRE RIOS,2022,0.0016650635906463869
ENTRE RIOS,2023,0.008595217374221076
ERMO,2002,0.039885171762819374
ERMO,2003,0.058100375190788145
ERMO,2004,0.1130180375350817
ERMO,2005,0.09121294461113107
ERMO,2006,0.09681956861020945
ERMO,2007,0.09647168216258155
ERMO,2008,0.09691378431986972
ERMO,2009,0.14695450809932847
ERMO,2010,0.1461708688793572
ERMO,2011,0.09968619118611227
ERMO,2012,0.1197403448906072
ERMO,2013,0.13220090417782637
ERMO,2014,0.14082020502463144
ERMO,2015,0.16714486256519986
ERMO,2016,0.22723806623563758
ERMO,2017,0.23079478142737053
ERMO,2018,0.27424738209899124
ERMO,2019,0.40683422717575646
ERMO,2020,0.4068146840095328
ERMO,2021,0.5032591075197403
ERMO,2022,0.4993481873471056
ERMO,2023,0.6069265716685291
ERVAL VELHO,2002,0.1664280721233013
ERVAL VELHO,2003,0.20298113635775866
ERVAL VELHO,2004,0.1998031455040042
ERVAL VELHO,2005,0.18200557884401253
ERVAL VELHO,2006,0.21298518370667896
ERVAL VELHO,2007,0.1928788941048177
ERVAL VELHO,2008,0.18161967111924096
ERVAL VELHO,2009,0.19721671918923336
ERVAL VELHO,2010,0.1856497840845591
ERVAL VELHO,2011,0.16394241816814065
ERVAL VELHO,2012,0.18031959390458616
ERVAL VELHO,2013,0.20187387478702523
ERVAL VELHO,2014,0.21855102814341665
ERVAL VELHO,2015,0.22453035528912088
ERVAL VELHO,2016,0.24311611450427514
ERVAL VELHO,2017,0.2191469074680238
ERVAL VELHO,2018,0.18609431400974638
ERVAL VELHO,2019,0.1955729505340057
ERVAL VELHO,2020,0.22207034330301173
ERVAL VELHO,2021,0.21350883276993493
ERVAL VELHO,2022,0.2402160624461528
ERVAL VELHO,2023,0.22712313785222954
FAXINAL DOS GUEDES,2002,0.17098423350764186
FAXINAL DOS GUEDES,2003,0.15584174909130882
FAXINAL DOS GUEDES,2004,0.1629181958499775
FAXINAL DOS GUEDES,2005,0.15650639287238924
FAXINAL DOS GUEDES,2006,0.24262844773918996
FAXINAL DOS GUEDES,2007,0.2131110492125441
FAXINAL DOS GUEDES,2008,0.23339314924931512
FAXINAL DOS GUEDES,2009,0.22754164471036198
FAXINAL DOS GUEDES,2010,0.18030981203654123
FAXINAL DOS GUEDES,2011,0.139844232471965
FAXINAL DOS GUEDES,2012,0.14795755759474827
FAXINAL DOS GUEDES,2013,0.15760237581069186
FAXINAL DOS GUEDES,2014,0.15709819130428265
FAXINAL DOS GUEDES,2015,0.15791890457215343
FAXINAL DOS GUEDES,2016,0.19248434725299773
FAXINAL DOS GUEDES,2017,0.2076014393531354
FAXINAL DOS GUEDES,2018,0.19525238397855507
FAXINAL DOS GUEDES,2019,0.2357879548890889
FAXINAL DOS GUEDES,2020,0.24795059134738062
FAXINAL DOS GUEDES,2021,0.21695538876912218
FAXINAL DOS GUEDES,2022,0.2002637525288493
FAXINAL DOS GUEDES,2023,0.19879993971036902
FLOR DO SERTAO,2002,0.02774290974910223
FLOR DO SERTAO,2003,0.027089658763022807
FLOR DO SERTAO,2004,0.029391924766233264
FLOR DO SERTAO,2005,0.057146156978200954
FLOR DO SERTAO,2006,0.0836213923337538
FLOR DO SERTAO,2007,0.050859264551087316
FLOR DO SERTAO,2008,0.025828495400123608
FLOR DO SERTAO,2009,0.042341421280843075
FLOR DO SERTAO,2010,0.03552191334969006
FLOR DO SERTAO,2011,0.07429732250260221
FLOR DO SERTAO,2012,0.06961654266974462
FLOR DO SERTAO,2013,0.1011941603291617
FLOR DO SERTAO,2014,0.11224350461289762
FLOR DO SERTAO,2015,0.10831262775156227
FLOR DO SERTAO,2016,0.1538617965112285
FLOR DO SERTAO,2017,0.13802078573222604
FLOR DO SERTAO,2018,0.14519723905544576
FLOR DO SERTAO,2019,0.18529338537019607
FLOR DO SERTAO,2020,0.21899841803440775
FLOR DO SERTAO,2021,0.23165255156742182
FLOR DO SERTAO,2022,0.1893180248089935
FLOR DO SERTAO,2023,0.16071037635627208
FLORIANOPOLIS,2002,0.0831620710333785
FLORIANOPOLIS,2003,0.08102475582893534
FLORIANOPOLIS,2004,0.08432845804690348
FLORIANOPOLIS,2005,0.08113797266321737
FLORIANOPOLIS,2006,0.09711794418792533
FLORIANOPOLIS,2007,0.09411026052525195
FLORIANOPOLIS,2008,0.09185363835353513
FLORIANOPOLIS,2009,0.10344562585997708
FLORIANOPOLIS,2010,0.08286707065182045
FLORIANOPOLIS,2011,0.06391954945150356
FLORIANOPOLIS,2012,0.06792286729347435
FLORIANOPOLIS,2013,0.06408702681724017
FLORIANOPOLIS,2014,0.06672289267393267
FLORIANOPOLIS,2015,0.06571857165886497
FLORIANOPOLIS,2016,0.07379828544944145
FLORIANOPOLIS,2017,0.07355172712021671
FLORIANOPOLIS,2018,0.06452937346490012
FLORIANOPOLIS,2019,0.07504937493472541
FLORIANOPOLIS,2020,0.07540924538991184
FLORIANOPOLIS,2021,0.05806754878265567
FLORIANOPOLIS,2022,0.06493415491712448
FLORIANOPOLIS,2023,0.06479898936762443
FORMOSA DO SUL,2002,0.03888964282602049
FORMOSA DO SUL,2003,0.039289742826146855
FORMOSA DO SUL,2004,0.06540301214979853
FORMOSA DO SUL,2005,0.026010357466899094
FORMOSA DO SUL,2006,0.027087400559892345
FORMOSA DO SUL,2007,0.07890885375346426
FORMOSA DO SUL,2008,0.07257824781095457
FORMOSA DO SUL,2009,0.06395246572749363
FORMOSA DO SUL,2010,0.06673945324999517
FORMOSA DO SUL,2011,0.08377629511317923
FORMOSA DO SUL,2012,0.07703773184389223
FORMOSA DO SUL,2013,0.08804490260399987
FORMOSA DO SUL,2014,0.08817922629614366
FORMOSA DO SUL,2015,0.06353621855856807
FORMOSA DO SUL,2016,0.07779182326053759
FORMOSA DO SUL,2017,0.06926651631957631
FORMOSA DO SUL,2018,0.05540924540114268
FORMOSA DO SUL,2019,0.06185555198625939
FORMOSA DO SUL,2020,0.06636507112898343
FORMOSA DO SUL,2021,0.07549751104034601
FORMOSA DO SUL,2022,0.07026936291020505
FORMOSA DO SUL,2023,0.08242961313409777
FORQUILHINHA,2002,0.19783150299522628
FORQUILHINHA,2003,0.2197885451956976
FORQUILHINHA,2004,0.2538629246555424
FORQUILHINHA,2005,0.2660982166594321
FORQUILHINHA,2006,0.42793047369177684
FORQUILHINHA,2007,0.38613463387971486
FORQUILHINHA,2008,0.3818155597691762
FORQUILHINHA,2009,0.3795738576470574
FORQUILHINHA,2010,0.30695751579700126
FORQUILHINHA,2011,0.2530138080591906
FORQUILHINHA,2012,0.28191468669272557
FORQUILHINHA,2013,0.3032436800996949
FORQUILHINHA,2014,0.3180278350563707
FORQUILHINHA,2015,0.2727953216399522
FORQUILHINHA,2016,0.3305765102747211
FORQUILHINHA,2017,0.33939450895852386
FORQUILHINHA,2018,0.3305117411740293
FORQUILHINHA,2019,0.3698578024132959
FORQUILHINHA,2020,0.39079873885928873
FORQUILHINHA,2021,0.36674692584269564
FORQUILHINHA,2022,0.3522854412381702
FORQUILHINHA,2023,0.3566283064022327
FRAIBURGO,2002,0.1267872220642877
FRAIBURGO,2003,0.13273141828662052
FRAIBURGO,2004,0.1038505332036562
FRAIBURGO,2005,0.11078285444334166
FRAIBURGO,2006,0.17533744161466597
FRAIBURGO,2007,0.1595875015381101
FRAIBURGO,2008,0.15064690260366193
FRAIBURGO,2009,0.171933694366395
FRAIBURGO,2010,0.14205366041570308
FRAIBURGO,2011,0.11809616840395007
FRAIBURGO,2012,0.12959826698808483
FRAIBURGO,2013,0.12023285619084222
FRAIBURGO,2014,0.12735058035963526
FRAIBURGO,2015,0.12387079823463862
FRAIBURGO,2016,0.14518865131519687
FRAIBURGO,2017,0.14871143592691616
FRAIBURGO,2018,0.14196230193486425
FRAIBURGO,2019,0.15824982786126576
FRAIBURGO,2020,0.1745469593068475
FRAIBURGO,2021,0.17414189589400703
FRAIBURGO,2022,0.17874313659923904
FRAIBURGO,2023,0.17982530346241865
FREI ROGERIO,2002,0.050009288741036495
FREI ROGERIO,2003,0.0480749734267201
FREI ROGERIO,2004,0.048226713209371344
FREI ROGERIO,2005,0.04341181225249925
FREI ROGERIO,2006,0.06064967307787026
FREI ROGERIO,2007,0.07092907440225363
FREI ROGERIO,2008,0.06669903004180325
FREI ROGERIO,2009,0.06267274136640101
FREI ROGERIO,2010,0.041493847645770535
FREI ROGERIO,2011,0.044394088849001166
FREI ROGERIO,2012,0.06670446501836091
FREI ROGERIO,2013,0.05166101729478663
FREI ROGERIO,2014,0.04740561529742489
FREI ROGERIO,2015,0.03612599099027415
FREI ROGERIO,2016,0.047062174613131655
FREI ROGERIO,2017,0.04723537756206119
FREI ROGERIO,2018,0.03908050247265145
FREI ROGERIO,2019,0.04834748447143872
FREI ROGERIO,2020,0.05158820290453575
FREI ROGERIO,2021,0.03621414493823657
FREI ROGERIO,2022,0.0391483327081869
FREI ROGERIO,2023,0.03740313608536566
GALVAO,2002,0.07354091093222297
GALVAO,2003,0.10376801359261939
GALVAO,2004,0.12949761367401555
GALVAO,2005,0.11598153308938883
GALVAO,2006,0.09009662572369595
GALVAO,2007,0.10632831849002022
GALVAO,2008,0.09138052365887667
GALVAO,2009,0.09866027954504009
GALVAO,2010,0.08102707541485121
GALVAO,2011,0.08873118421595806
GALVAO,2012,0.057097426431715184
GALVAO,2013,0.05172356193818797
GALVAO,2014,0.06154034158685125
GALVAO,2015,0.09218601705421593
GALVAO,2016,0.09278755394171823
GALVAO,2017,0.09911801134082524
GALVAO,2018,0.09685843529514483
GALVAO,2019,0.10693934569604685
GALVAO,2020,0.1178368290607047
GALVAO,2021,0.10318391120315967
GALVAO,2022,0.13275282017951995
GALVAO,2023,0.13608017900977937
